subject,exam_name,paper_number,question_number,question_text,option_a,option_b,option_c,option_d,correct_answer,unique_question_id,question_type
Anthropology,Question Papers of NET June 2015,Paper III,34,"नीचे दिए गए दो कथन हैं, एक को अभिकथन (A) रूप में वर्गीकृत किया गया है और अन्य को तर्क (R) रूप में वर्गीकृत किया गया है। अभिकथन (A) : मनुष्य और केवल मनुष्य ही संस्कृति अर्जित कर सकता है। तर्क (R) : क्योंकि मनुष्य चार महत्वपूर्ण भौतिक विशेषताओं से सुसज्जित है जो उसे अपने चारों ओर की पर्यावरणीय परिस्थितीय अवस्था का दोहन करने में समर्थ बनाती है। उपर्युक्त दो कथनों के सन्दर्भ में निम्नलिखित में से कौन-सा सही है ?","(A) और (R) दोनों सही हैं और (R) , (A) का सही स्पष्टीकरण है।","(A) और (R) दोनों सही हैं लेकिन (R) , (A) का सही स्पष्टीकरण नहीं है।","(A) सही है, परन्तु (R) गलत है।","(A) गलत है, परन्तु (R) सही है।",A,ANT_c60864ef,Assertion and Reason
Anthropology,Question Papers of NET June 2015,Paper III,35,"नीचे दिए गए दो कथन हैं, एक को अभिकथन (A) रूप में वर्गीकृत किया गया है और अन्य को तर्क (R) रूप में वर्गीकृत किया गया है। अभिकथन (A) : वंशावली और गोत्र दोनों समान पूर्वज में विश्वास करते हैं। यद्यपि वंश में इसे निर्धारित किया जा सकता है, गोत्र में नहीं। तर्क (R) : वंशावली में पूर्वज ज्ञात है, जब कि गोत्र में पूर्वज परिकल्पित हो सकता है। उपर्युक्त दो कथनों के सन्दर्भ में निम्नलिखित में से कौन-सा सही है ?","(A) और (R) दोनों सही हैं और (R) , (A) का सही स्पष्टीकरण है।","(A) और (R) दोनों सही हैं लेकिन (R) , (A) का सही स्पष्टीकरण नहीं है।","(A) सही है, परन्तु (R) गलत है।","(A) गलत है, परन्तु (R) सही है।",A,ANT_f5cc81eb,Assertion and Reason
Anthropology,Question Papers of NET June 2015,Paper III,36,"नीचे दिए गए दो कथन हैं, एक को अभिकथन (A) रूप में वर्गीकृत किया गया है और अन्य को तर्क (R) रूप में वर्गीकृत किया गया है। अभिकथन (A) : फ्रांज बोस ""हिस्टोरिकल परटीकुलरिस्ट"" के रूप में ज्ञात है। तर्क (R) : उद्विकास-विरोधी होने की वजह से उन्होंने सम्पूर्ण मानव-जाति के विकास के ""अनुमान पर आधारित इतिहास"" में विश्वास नहीं किया था। उपर्युक्त दो कथनों के सन्दर्भ में निम्नलिखित में से कौन-सा सही है ?","(A) और (R) दोनों सही हैं और (R) , (A) का सही स्पष्टीकरण है।","(A) और (R) दोनों सही है, लेकिन (R) , (A) का सही स्पष्टीकरण नहीं है।","(A) सही है, परन्तु (R) गलत है।","(A) गलत है, परन्तु (R) सही है।",A,ANT_0bea96f0,Assertion and Reason
Anthropology,Question Papers of NET June 2015,Paper III,37,"नीचे दिए गए दो कथन हैं, एक को अभिकथन (A) रूप में वर्गीकृत किया गया है और अन्य को तर्क (R) रूप में वर्गीकृत किया गया है। अभिकथन (A) : वेरियर एल्विन ने जनजातियों के लिए ""नेशनल पार्क"" के विषय में कहा है। तर्क (R) : इसका अर्थ है कि जनजातीय आवास के निकट, एक खूबसूरत चिड़ियाघर स्थापित किया जाना चाहिए। उपर्युक्त दो कथनों के सन्दर्भ में निम्नलिखित में से कौन-सा सही है ?","(A) और (R) दोनों सही हैं और (R), (A) का सही स्पष्टीकरण है।","(A) और (R) दोनों सही हैं लेकिन (R), (A) का सही स्पष्टीकरण नहीं है।","(A) सही है, परन्तु (R) गलत है।","(A) गलत है, परन्तु (R) सही है।",C,ANT_ed389720,Assertion and Reason
Anthropology,Question Papers of NET June 2015,Paper III,38,"नीचे दो कथन दिए गए हैं, एक को अभिकथन (A) और दूसरे को कारण (R) कहा गया है। अभिकथन (A) : नव पाषाणकालीन ग्राम संरचना का प्रतिनिधित्व प्रायः स्थायी वास-स्थान संरचना द्वारा किया जाता है। कारण (R) : स्थानबद्धता से सदा कृषि संस्कृति परिलक्षित नहीं होती है। उपरोक्त दो कथनों के सन्दर्भ में निम्नलिखित में से कौन-सा सही है?","(A) और (R) दोनों सही हैं और (R) , (A) की सही व्याख्या है।","(A) और (R) दोनों सही हैं लेकिन (R), (A) की सही व्याख्या नहीं है।","(A) सही है, परन्तु (R) गलत है।","(A) गलत है, परन्तु (R) सही है।",B,ANT_a2241d01,Assertion and Reason
Anthropology,Question Papers of NET June 2015,Paper III,39,"नीचे दो कथन दिए गए हैं, एक को अभिकथन (A) और दूसरे को कारण (R) कहा गया है। अभिकथन (A) : भारत के अधिकांश मध्य पूर्व पाषाणकालीन स्थानों का सर्वप्रथम विवरण गोदावरी तथा नर्मदा नदियों के आसपास के स्थानों का दिया गया है। कारण (R) : यह तर्क दिया गया कि ये स्थान बहिर्जात घुसपैठ का प्रतिनिधित्व करते हैं न कि स्थानीय विकास का। उपरोक्त दो कथनों के सन्दर्भ में निम्नलिखित में से कौन-सा सही है ?","(A) और (R) दोनों सही हैं और (R), (A) की सही व्याख्या है।","(A) और (R) दोनों सही हैं लेकिन (R), (A) की सही व्याख्या नहीं है।","(A) सही है, परन्तु (R) गलत है।","(A) गलत है, परन्तु (R) सही है।",C,ANT_3124ae19,Assertion and Reason
Anthropology,Question Papers of NET June 2015,Paper III,40,"नीचे दो कथन दिए गए हैं, एक को अभिकथन (A) और दूसरे को कारण (R) कहा गया है। अभिकथन (A) : मालवा संस्कृति का आरंभिक कृषि से विकास हुआ तथा यह संस्कृति समूचे मध्य प्रदेश, राजस्थान तथा महाराष्ट्र तक व्याप्त है। कारण (R) : इनामगांव एक जॉर्व संस्कृति नामक एक नये विकास का प्रतिनिधित्व करता है जिसका मालवा के साथ कोई संबंध नहीं हो सकता है। उपरोक्त दो कथनों के सन्दर्भ में निम्नलिखित में से कौन-सा सही है ?","(A) और (R) दोनों सही हैं, और (R), (A) की सही व्याख्या है।","(A) और (R) दोनों सही हैं, परन्तु (R), (A) की सही व्याख्या नहीं है।","(A) सही है, परन्तु (R) गलत है।","(A) गलत है, परन्तु (R) सही है।",B,ANT_dd74c813,Assertion and Reason
Anthropology,Question Papers of NET June 2015,Paper III,41,आनुवंशिक दूरी के मापन को उनके योगदान के वर्ष के आधार पर आरम्भ से अब तक सही क्रम में चिन्हित करें। (a) संघवी (b) बालाकृष्ण तथा संघवी (c) एम. नी (d) कवली स्फोरजा और एडवर्ड कूट :,"(a), (d), (b), (c)","(d), (b), (c), (a)","(a), (b), (c), (d)","(b), (d), (a), (c)",A,ANT_9bddd0c2,Sequence / Ordering
Anthropology,Question Papers of NET June 2015,Paper III,42,मावनपाद में अंगूठे से एड़ी की ओर पहचान बिन्दु के सही क्रम को चिन्हित करें।,प्रपादास्थि बहिर्जंघिका - प्रपादास्थि अंतर्जंघिका - एक्रोपोडियन - पटर्नियन,एक्रोपोडियन - पट्नियन - प्रपादास्थि बहिर्जंघिका - प्रपादास्थि अंतर्जंघिका,एक्रोपोडियन - प्रपादास्थि अंतर्जंघिका - प्रपादास्ति बहिर्जंघिका - पटर्नियन,पटर्नियन - प्रपादास्थि बहिर्जंघिका - प्रपादास्थि अंतर्जंघिका - एक्रोपोडियन,C,ANT_c3863b4b,Sequence / Ordering
Anthropology,Question Papers of NET June 2015,Paper III,43,विशिष्ट पी.सी.आर. में शामिल चरणों के सही क्रम की पहचान कीजिए। (a) 75° सी पर प्राईमर्स (b) प्राईमर्स विस्तार (c) 55° सी पर अनील प्राईमर्स (d) 95° सी पर डी.एन.ए. को द्रवीभूत करना कूट :,"(c), (d), (b), (a)","(d), (c), (a),(b)","(a), (b), (c), (d)","(d), (c), (b), (a)",B,ANT_dc906c35,Sequence / Ordering
Anthropology,Question Papers of NET June 2015,Paper III,44,आनुवंशिक परामर्श के चरणों के सही क्रम की पहचान कीजिए।,विकल्पों की चर्चा - जोखिम आकलन - उपचार - दीर्घकालीन सम्पर्क तथा सहायता,उपचार - जोखिम आकलन - विकल्पों की चर्चा - दीर्घकालीन सम्पर्क तथा सहायता,जोखिम आकलन - उपचार - विकल्पों की चर्चा - दीर्घकालीन सर्म्पक तथा सहायता,दीर्घकालीन सम्पर्क तथा सहायता - विकल्पों की चर्चा - उपचार - जोखिम आकलन,B,ANT_a4977029,Sequence / Ordering
Anthropology,Question Papers of NET June 2015,Paper III,45,बढ़ती जटिलता के क्रम में निम्नलिखित उँगलियों की छाप के नमूनों को व्यवस्थित कीजिए।,लूप्स - कम्पोजिट्स - वर्लस - आर्चिस,आर्चिस - लूप्स - वर्लस - कम्पोजिट्स,कम्पोजिट्स - लूप्स - आर्चिस - वर्लस,वर्लस - आर्चिस - लूप्स - कम्पोजिट्स,B,ANT_6f2a87de,Sequence / Ordering
Anthropology,Question Papers of NET June 2015,Paper III,46,निम्नलिखित को सही विकासात्मक क्रम में व्यवस्थित कीजिए।,सामूहिक विवाह - व्याभिचारिकता - बहुविवाह प्रथा - एक विवाह प्रथा,व्याभिचारिकता - सामूहिक विवाह - बहुविवाह प्रथा - एक विवाह प्रथा,बहुविवाह प्रथा - व्याभिचारिकता - एक विवाह प्रथा - सामूहिक विवाह,एक विवाह प्रथा - बहुविवाह प्रथा - व्याभिचारिकता - सामूहिक विवाह,B,ANT_4cb92054,Sequence / Ordering
Anthropology,Question Papers of NET June 2015,Paper III,47,लेवी स्ट्रास द्वारा लिखित निम्नलिखित पुस्तकों को कालानुक्रमिक रूप में व्यवस्थित करें। (a) सैवेज माइंड (b) ट्रीसटेस ट्रॉपिक्स (c) स्ट्रक्चरल एंथ्रोपोलोजी (d) दि एलिमेन्ट्री स्ट्रक्चर ऑफ किनशिप कूट :,"(d), (b), (c), (a)","(d), (c), (b), (a)","(a), (b), (c), (d)","(b), (c), (d), (a)",A,ANT_2d13de8f,Sequence / Ordering
Anthropology,Question Papers of NET June 2015,Paper III,48,पुस्तकों को उनके प्रकाशन के आरोही क्रम में व्यवस्थित कीजिए।,दि ऐलिमेन्टरी स्ट्रक्चरस ऑफ किनशिप (कलॉड लेवी - स्ट्रस) -> ऑरगोनॉटस ऑफ दि वेस्टर्न पैसिफिक (बी. मलिनोवस्की) -> कमिंग ऑफ ऐज इन सामोआ (मारगरेट मीड)-> दि प्रीमिटिव वर्ल्ड एंड इट्स ट्रांसफारमेशन (रॉबर्ट रेडफील्ड),ऑरगोनॉट्स ऑफ दि वेस्टर्न पैसिफिक (बी. मलिनोवस्की)-> कमिंग ऑफ ऐज इन सामोआ (मारगरेट मीड) > दि प्रीमिटिव वर्ल्ड एंड इट्स ट्रांसफारमेशन (रॉबर्ट रेडफील्ड) -> दि ऐलिमेन्टरी स्ट्रक्चरस ऑफ किनशिप (कलॉड लेवी - स्ट्रस),दि ऐलिमेन्टरी स्ट्रक्चरस ऑफ किनशिप (क्लॉड लेवी - स्ट्रेस) -> दि प्रीमिटिव वर्ल्ड एंड इट्स ट्रांसफारमेशन (रॉबर्ट रेडफील्ड) -> कमिंग ऑफ ऐज इन सामोआ (मारगरेट मीड) -> ऑरगोनॉटस ऑफ दि वेस्टर्न पैसिफिक (बी. मलिनोवस्की),ऑरगोनॉट्स ऑफ दि वेस्टर्न पैसिफिक (बी. मलिनोवस्की)- दि प्रीमिटिव वर्ल्ड एंड इट्स ट्रांसफारमेशन (रॉबर्ट रेडफील्ड)-> कमिंग ऑफ ऐज इन सामोआ (मारगरेट मीड) -> दि ऐलिमेन्टरी स्ट्रक्चरस ऑफ किनशिप (कलॉड लेवी - स्ट्रेस),B,ANT_91e57e58,Sequence / Ordering
Anthropology,Question Papers of NET June 2015,Paper III,49,रॉबर्ट रेडफील्ड द्वारा लिखित निम्नलिखित पुस्तकों को कालक्रमानुसार व्यवस्थित कीजिए। (a) फोक कल्चर ऑफ यूकाटन (b) पीसेंट सोसायटी एंड कल्चर (c) टिपोजट्लान : ए मेक्सिकन विलेज़ (d) दि लिटिल कॉम्यूनिटी : वियुपॉइन्ट फॉर दि स्टडी ऑफ ह्यूमन होल कूट :,"(d), (a), (b), (c)","(a), (b), (c), (d)","(b), (c), (d), (a)","(c), (a), (d), (b)",D,ANT_bd2e4c18,Sequence / Ordering
Anthropology,Question Papers of NET June 2015,Paper III,50,हिन्दू परंपरा के अनुसार पुरुषार्थों का सही क्रम चिन्हित कीजिए।,मोक्ष - अर्थ - काम - धर्म,धर्म - काम - अर्थ - मोक्ष,धर्म - अर्थ - काम - मोक्ष,अर्थ - काम - धर्म - मोक्ष,C,ANT_185976e6,Sequence / Ordering
Anthropology,Question Papers of NET June 2015,Paper III,51,निम्नलिखित विश्वविद्यालयों में मानव-विज्ञान का शिक्षण उनकी स्थापना के कालक्रमानुसार व्यवस्थित कीजिए।,कलकत्ता विश्वविद्यालय- लखनऊ विश्वविद्यालय- दिल्ली विश्वविद्यालय- रांची विश्वविद्यालय -> पंजाब विश्वविद्यालय,पंजाब विश्वविद्यालय- रांची विश्वविद्यालय - दिल्ली विश्वविद्यालय - लखनऊ विश्वविद्यालय- > कलकत्ता विश्वविद्यालय,रांची विश्वविद्यालय - लखनऊ विश्वविद्यालय- दिल्ली विश्वविद्यालय- कलकत्ता विश्वविद्यालय -> पंजाब विश्वविद्यालय,कलकत्ता विश्वविद्यालय -> दिल्ली विश्वविद्यालय- लखनऊ विश्वविद्यालय- रांची विश्वविद्यालय -> पंजाब विश्वविद्यालय,A,ANT_c5abdb98,Sequence / Ordering
Anthropology,Question Papers of NET June 2015,Paper III,52,निम्नलिखित सांस्कृतिक विशेषताओं को कालक्रमानुसार व्यवस्थित करें।,डिस्कॉयड कोर - ब्यूरिन - ल्यूनेट - मेस हेड,ल्यूनेट - मेस हेड - ब्यूरिन - डिस्कॉयड कोर,मेस हेड - ब्यूरिन - ल्यूनेट - डिस्कॉयड कोर,ब्यूरिन - डिस्कॉयड कोर - ल्यूनेट - मेस हेड,A,ANT_c255407a,Sequence / Ordering
Anthropology,Question Papers of NET June 2015,Paper III,53,निम्नलिखित सांस्कृतिक विशेषताओं को कालक्रमानुसार व्यवस्थित कीजिए।,मत्स्य भाला (हार्पून) - पार्श्व क्षुरक (साईड स्क्रैपर) - शैतल पिरोनी छुरी - टारपेज,टारपेज - मत्स्य भाला - पार्श्व क्षुरक - शैतल पिरोनी छुरी,पार्श्व क्षुरक - शैतल पिरोनी छुरी - मत्स्य भाला - टारपेज,शैतल पिरोनी छुरी - मत्स्य भाला - टारपेज - पार्श्व क्षुरक,C,ANT_852f1ab4,Sequence / Ordering
Anthropology,Question Papers of NET June 2015,Paper III,54,निम्नलिखित सांस्कृतिक विशेषताओं को कालक्रमानुसार व्यवस्थित कीजिए।,जॉर्व - काला-और-लाल मृदभांड - मालवा मृदभांड - आमरी मृदभांड,काला-और-लाल मृदभांड - मालवा मृदभांड - जॉर्व - आमरी मृदभांड,आमरी मृदभांड - मालवा मृदभांड - जॉर्व - काला-और-लाल मृदभांड,मालवा मृदभांड - जार्व - काला-और-लाल मृदभांड - आमरी मृदभांड,C,ANT_4d89f041,Sequence / Ordering
Anthropology,Question Papers of NET June 2015,Paper III,55,कूटों की मदद से सूची - I और सूची - II के मदों का सही मिलान करें। सूची - I सूची - II (a) आनुवंशिक रोग (i) कैंसर (b) चयापचयी रोग (ii) हृदय रोग (c) अपक्षय रोग (iii) सिकल सेल रोग (d) दुर्दम कोशिकाएँ (iv) मधुमेह कूट : (a) (b) (c) (d),(i) (ii) (iii) (iv),(iv) (ii) (iii) (i),(ii) (iii) (iv) (i),(iii) (iv) (ii) (i),D,ANT_86b5c628,Match the List
Anthropology,Question Papers of NET June 2015,Paper III,56,सूची - I के मदों का सूची - II के मदों से मिलान करें। नीचे दिए गए कूटों का प्रयोग करें। सूची - I                                                        सूची - II (a) X - बंध अपगामी                              (i) विटामिन D प्रतिरोधी रिकेट (b) X - बंध प्रबलता                             (ii) वर्णांधता (c) अलिंग गुणसूत्र अपगामी                     (iii) अपूर्ण अस्थिजनन (d) अलिंग गुणसूत्र प्रबलता                    (iv) थैलासीमिया कूट : (a) (b) (c) (d),(iv) (iii) (ii) (i),(ii) (i) (iv) (iii),(iii) (ii) (i) (iv),(i) (ii) (iii) (iv),B,ANT_eebb478d,Match the List
Anthropology,Question Papers of NET June 2015,Paper III,57,सूची - I के मदों का सूची - II के मदों से मिलान करें। नीचे दिए गए कूटों का प्रयोग करें। सूची - I                                                                     सूची - II (a) कोणीय टॉरस                                     (i) आँखों के ऊपर की हड्डियों का मोटा उभार (b) मेटोपिक कील                                    (ii) पार्श्विकास्थि के पिछले निचले घुमाव पर हड्डियों का मोटा उभार (c) सममितार्थि कील                                (iii) फ्रंटल अस्थि की मध्य रेखा के साथ हड्डियों का उर्ध्व मोटा उभार (d) सुप्राऑर्बिटल टॉरस                           (iv) सममितार्धि संधि रेखा पर हड्डियों का उर्ध्व मोटा उभार कूट : (a) (b) (c) (d),(iii) (iv) (i) (ii),(iv) (iii) (ii) (i),(i) (ii) (iii) (iv),(ii) (iii) (iv) (i),D,ANT_a0d1c2dd,Match the List
Anthropology,Question Papers of NET June 2015,Paper III,58,सूची I के X गुणसूत्रों का सूची - II के बार बॉडीज की संख्या से मिलान करें। नीचे दिए गए कूटों का प्रयोग करें। सूची - I                                  सूची - II (a) XXXY                                (i) तीन (b) XO                                    (ii) एक (c) XX                                      (iii) दो (d) XXXX                                 (iv) कोई नहीं कूट : (a) (b) (c) (d),(iv) (i) (ii) (iii),(ii) (iii) (iv) (i),(iii) (i) (iv) (ii),(iii) (iv) (ii) (i),D,ANT_46c9ee1d,Match the List
Anthropology,Question Papers of NET June 2015,Paper III,59,"सूची - I के मदों को सूची - II के मदों से मिलान करें। नीचे दिए गए कूटों का प्रयोग करें। सूची - I                                                       सूची - II (a) फेनिलकेटोन्यूरिया                                       (i) गठिया (b) अलकापटोनरिया                                        (ii) मोतिया बिन्द, मंद बुद्धि ग्रस्तता (c) गेलाक्टोसेमिया                                           (iii) हृदय धमनी रोग की आरम्भिक अवस्था (d) फेमिलिअल हाइपर कोलेस्ट्रोलेमिया                 (iv) मंद बुद्धि ग्रस्तता, सफेद चर्म, एक्जिमा, मिर्गी कूट : (a) (b) (c) (d)",(iii) (iv) (i) (ii),(iii) (ii) (i) (iv),(iv) (i) (ii) (iii),(i) (ii) (iii) (iv),C,ANT_21f8cbaa,Match the List
Anthropology,Question Papers of NET June 2015,Paper III,60,सूची - I का सूची - II से मिलान करें। नीचे दिए गए कूटों का प्रयोग करें। सूची - I                                                        सूची - II (a) 1950s                                   (i) प्रतिदीप्ति वर्णसंकरण (एफ.आई.एस.एच.) (b) 1970s                                   (ii) तुलनात्मक गुणसूत्रीय वर्णसंकरण (c) 1980s                                   (iii) गुणसूत्रीय बंध (जीमसा) (d) 1990s                                   (iv) कार्योटाइपिंग की विश्वसनीय विधि कूट : (a) (b) (c) (d),(iv) (iii) (i) (ii),(i) (ii) (iii) (iv),(iv) (iii) (ii) (i),(iii) (ii) (i) (iv),A,ANT_3c630536,Match the List
Anthropology,Question Papers of NET June 2015,Paper III,61,"सूची - I के मदों का सूची - II के मदों से मिलान कीजिए। नीचे दिए गए कूटों का प्रयोग कीजिए। सूची - I                                                  सूची - II (a) पतिस्थानिक                      (i) विवाह के बाद महिला अपने पति के घर ठहरती है। (b) मातुल-स्थानिक                 (ii) विवाह के बाद, विवाहित जोड़ा दूल्हे की माता के भाई के घर में ठहरता है। (c) पत्नी-स्थानिक                  (iii) विवाह के बाद, विवाहित जोड़ा दूल्हे के पिता की बहिन के घर में ठहरता है। (d) बुआ-स्थानिक                    (iv) विवाह के बाद, आदमी अपनी पत्नी के घर में ठहरता है। कूट : (a) (b) (c) (d)",(ii) (i) (iii) (iv),(i) (ii) (iv) (iii),(i) (iii) (iv) (ii),(iii) (ii) (iv) (i),B,ANT_e9b36255,Match the List
Anthropology,Question Papers of NET June 2015,Paper III,62,सूची - I के मदों का सूची - II के मदों से मिलान कीजिए। नीचे दिए गए कूटों का प्रयोग कीजिए। सूची - I                                                     सूची - II (a) रॉबर्ट रेडफील्ड                                     (i) इरोक्युइस (b) मार्गरेट मीड                                        (ii) क्वाकिउटल (c) फ्रेज बोआस                                       (iii) युकाटन (d) एल.एच. मोर्गन                                       (iv) मुण्डुगुमोर कूट : (a) (b) (c) (d),(i) (ii) (iii) (iv),(ii) (i) (iv) (iii),(iii) (iv) (ii) (i),(iv) (iii) (i) (ii),C,ANT_c6ad107e,Match the List
Anthropology,Question Papers of NET June 2015,Paper III,63,सूची - I के मदों का सूची - II के मदों से मिलान कीजिए। नीचे दिए गए कूटों का प्रयोग कीजिए। सूची - I                                                                 सूची - II (a) टोडा                                                             (i) बहुपतिप्रथा (b) खासा                                                            (ii) मातृवंशीय (c) ऊराँव                                                            (iii) पशुपालन (d) खासी                                                            (iv) स्थायी खेती कूट : (a) (b) (c) (d),(i) (ii) (iii) (iv),(ii) (iii) (i) (iv),(iii) (i) (iv) (ii),(iv) (ii) (i) (iii),C,ANT_38742543,Match the List
Anthropology,Question Papers of NET June 2015,Paper III,64,"सूची - I के मदों का सूची - II के मदों से मिलान कीजिए। नीचे दिए गए कूटों का प्रयोग करें। सूची - I (संवैधानिक सुरक्षा )                                          सूची - II (अनुच्छेद संख्या ) (a) लोकसभा और विधानसभा में आरक्षण                               (i) 19 (iv) (b) आयोग की नियुक्ति                                                    (ii) 29 (c) सांस्कृतिक और शैक्षणिक अधिकार                                 (iii) 339 (i) (d) संपत्ति में जनजातीय हित की सुरक्षा                                 (iv) 330, 332, 334 कूट : (a) (b) (c) (d)",(i) (ii) (iii) (iv),(iv) (iii) (ii) (i),(ii) (i) (iv) (iii),(iii) (iv) (i) (ii),B,ANT_2e1d9c9c,Match the List
Anthropology,Question Papers of NET June 2015,Paper III,65,सूची - I के मदों का सूची - II के मदों से मिलान कीजिए। नीचे दिए गए कूटों का प्रयोग कीजिए। सूची - I                                                   सूची - II (a) खाद्य संग्रहण (i) खानाबदोशी (b) स्थायी कृषि                                            (ii) स्थायी (c) पशुपालन                                                (iii) ऋतु-प्रवास (d) स्थानान्तरित खेती                                      (iv) बंजर कूट : (a) (b) (c) (d),(iv) (iii) (ii) (i),(ii) (i) (iv) (iii),(i) (ii) (iii) (iv),(iii) (iv) (i) (ii),C,ANT_bed4e89b,Match the List
Anthropology,Question Papers of NET June 2015,Paper III,66,सूची - I को सूची - II से सुमेलित करें। नीचे दिये गये कूटों का उपयोग करें। सूची - I                                सूची - II (a) बागोर                       (i) उच्च पूर्व पाषाणकालीन (b) नेवासा ऑन चिर्की        (ii) मध्य पाषाणकालीन (c) महादहा                     (iii) निम्न पूर्व पाषाणकालीन (d) बेलन                     (iv) नव पाषाणकालीन कूट : (a) (b) (c) (d),(i) (iv) (iii) (ii),(ii) (iii) (iv) (i),(ii) (iii) (i) (iv),(iv) (ii) (iii) (i),C,ANT_caefffba,Match the List
Anthropology,Question Papers of NET June 2015,Paper III,67,सूची - I को सूची - II से सुमेलित करें। नीचे दिए गये कूटों का उपयोग करें। सूची - I                                                           सूची - II (a) चित्रित धूसर मृदभांड                        (i) 1600 - 1300 ई. पू. (b) गैरिक मृदभांड                                 (ii) 3900 - 2300 ई. पू. (c) आग में ठीक से नहीं पका मृदभांड          (iii) 1100 - 900 ई. पू. (d) मालवा मृदभांड                                (iv) 2300 - 1600 ई. पू. कूट : (a) (b) (c) (d),(i) (iii) (ii) (iv),(ii) (iii) (i) (iv),(iii) (ii) (i) (iv),(iii) (i) (ii) (iv),D,ANT_a79a98a6,Match the List
Anthropology,Question Papers of NET June 2015,Paper II,1,ऑस्ट्रेलोपिथेकस एफारेंसिस की खोज किसने की ?,मीव लिकी,डोनाल्ड जोहान्सन,मैरी लिकी,लुई लिकी,B,ANT_fe2b93f2,Normal MCQ
Anthropology,Question Papers of NET June 2015,Paper II,2,निम्न में से कौन सा केंद्रीय प्रवृत्ति का मानदंड है ?,मानक त्रुटि,मानक विचलन,रेंज,मोड,D,ANT_3fbba94a,Normal MCQ
Anthropology,Question Papers of NET June 2015,Paper II,3,मनुष्य में दाढ़ी बढ़ाने की प्रवृत्ति का संबंध निम्न में से किससे है ?,लिंगी सहलग्नता,लिंगी सीमित,लिंगी नियंत्रण,मातृ वंशानुगत,B,ANT_55f38ef3,Normal MCQ
Anthropology,Question Papers of NET June 2015,Paper II,4,"मानव समाज का वह वर्ग जो आनुवंशिक रूप से अलग होता है, क्या कहा जाता है ?",जनजाति,जाति,प्रजाति,एकाकी,C,ANT_0ea4d1b3,Normal MCQ
Anthropology,Question Papers of NET June 2015,Paper II,5,मानव विज्ञान को 'मिरर ऑफ मैन' के रूप में किसने व्याख्यायित किया?,क्लाइड क्लुक्खॉन,एल.पी. विद्यार्थी,ए.एल. क्रोबर,एस.सी. रॉय,A,ANT_5424cff5,Normal MCQ
Anthropology,Question Papers of NET June 2015,Paper II,6,किसको 'नव-उद्विकास' का प्रवर्तक माना जाता है?,वी.जी. चाइल्ड,लेस्ली-ए-व्हाइट,बी. मैलिनोवस्की,रेडक्लिफ-ब्राउन,A,ANT_49f3627f,Normal MCQ
Anthropology,Question Papers of NET June 2015,Paper II,7,"विनिमय के तीन रूपों - पारस्परिका, पुनर्वितरण और विपणन आदान-प्रदान को कौन प्रकाश में लाया ?",कार्ल पोलयानी,फ्रैंज बोआस,कार्ल मार्क्स,एस.सी. दुबे,A,ANT_7fb23516,Normal MCQ
Anthropology,Question Papers of NET June 2015,Paper II,8,'द रिमेम्बर्ड विलेज' पुस्तक किसने लिखी?,एम.एन. श्रीनिवास,एल.पी. विद्यार्थी,ए.ए. अयप्पन,एस.सी. दुबे,A,ANT_736f5ab5,Normal MCQ
Anthropology,Question Papers of NET June 2015,Paper II,9,निम्न में से कौन सी पद्धति दबाव शल्कन पद्धति में शामिल है ?,लवाल्वाई पद्धति,क्लैक्टोनी पद्धति,शुल्कन पद्धति,नालीयुक्त क्रोड,D,ANT_6443da22,Normal MCQ
Anthropology,Question Papers of NET June 2015,Paper II,10,निम्नलिखित में किसको लंगनाज से जाना जाता है ?,गंडासा,कुल्हाड़ी,विदारिणी,सूक्ष्म पाषाण,D,ANT_f301ce57,Normal MCQ
Anthropology,Question Papers of NET June 2015,Paper II,11,एंथ्रोपोमेट्रिक रॉड के बारे में निम्न में से कौन से विवरण सही हैं ? (a) यह दो मीटर लंबा होता है। (b) यह शरीर के विभिन्न अंगों की लंबाई नापने के लिए प्रयुक्त होता है। (c) यह 50 - 50 से.मी. के चार टुकड़ों को जोड़कर बनाया जाता है। (d) इसमें एक चलने वाला सॉकेट भी लगा होता है। (e) यह शरीर की परिधि नापने के लिए प्रयुक्त होता है। कूट :,"(a), (b) और (c)","(c), (d) और (e)","(a), (b), (c),","(d) (4) (c), (d), (e)",C,ANT_a8ea70ad,Normal MCQ
Anthropology,Question Papers of NET June 2015,Paper II,12,कोड की मदद से बताएँ कि प्राक्कपिवानरों के कौन-कौन से लक्षण सही हैं? (a) जीवित नरवानरों में सबसे प्राचीन (b) संगठित सामाजिक व्यवहार (c) छोटे पशु (d) शरीर का बड़ा आकार (e) एकांतवासी और सिर्फ रात में सक्रिय कूट :,"(a), (b) और (d)","(a), (b) और (e)","(a), (c) और (e)","(a), (c) और (d)",C,ANT_7ad3dd07,Identify the Incorrect Statement
