subject,exam_name,paper_number,question_number,question_text,option_a,option_b,option_c,option_d,correct_answer,unique_question_id,question_type
RABINDRA SANGEET,Question Papers of NET November 2017,Paper III,13,नाटक 'बसंत' के गीत को पहचानिये :,बसंते बसंते तोमार,बसंते फूल गाँथलो,बसंते आज धरार चित्त,भांगलो हाँसिर बाँध ओई भांगलो,D,RAB_0418b067,Normal MCQ
RABINDRA SANGEET,Question Papers of NET November 2017,Paper III,14,काव्य रचना 'खेया' कब लिखी गई ?,1331,1313,1330,1303,B,RAB_68d44041,Normal MCQ
RABINDRA SANGEET,Question Papers of NET November 2017,Paper III,15,प्रभु तोमा लागी आँखी' गीत के राग की पहचान करें :,देश,केदार,बिहाग,कनड़ा,C,RAB_b87c29bc,Normal MCQ
RABINDRA SANGEET,Question Papers of NET November 2017,Paper III,16,प्रभु तोमा लागी आँखी' गीत के ताल की पहचान करें :,एकताल,कहरबा,दादरा,त्रिताल,D,RAB_323c5b9c,Normal MCQ
RABINDRA SANGEET,Question Papers of NET November 2017,Paper III,17,प्रभु तोमा लागी आँखी' गीत की पर्याय की पहचान करें :,प्रेम,पूजा,बिचित्र,अनुष्ठानिक,B,RAB_be08f2a9,Normal MCQ
RABINDRA SANGEET,Question Papers of NET November 2017,Paper III,18,जदुनाथ भट्टाचार्य किस घराने के हैं ?,आगरा घराना,बिष्णुपर घराना,इन्दौर घराना,ग्वालियर घराना,B,RAB_90ae7332,Normal MCQ
RABINDRA SANGEET,Question Papers of NET November 2017,Paper III,19,"""अक्षौ नौ मधुसंकाशे ... "" कहाँ से लिया गया है ?",चित्रांगद,चण्डालिका,वाल्मीकि प्रतिभा,कालमृगया,A,RAB_ffb1d5fe,Normal MCQ
RABINDRA SANGEET,Question Papers of NET November 2017,Paper III,20,नातिर पूजा' नाटक का प्रथम गीत कौन हैं ?,पुब हवाते देय दोला,पूरब गगन भागे,पूरब चालेर पाने ताकाइ,पुब सागरेरो पार होते,B,RAB_e8013860,Normal MCQ
RABINDRA SANGEET,Question Papers of NET November 2017,Paper III,21,राखो राखो रे जीबने' के सही राग तथा ताल की पहचान कीजिये :,बिहार - झपताल,श्याम - त्रिताल,राज बिजय - तेवड़ा,काफि - एकताल,B,RAB_37a0d46f,Normal MCQ
RABINDRA SANGEET,Question Papers of NET November 2017,Paper III,22,गीत 'मलिनो मुखो चन्द्रमा तोमारि' के रचनाकार हैं :,रबीन्द्रनाथ टैगोर,रवीन्द्रनाथ टैगोर,द्विजेन्द्रनाथ टैगोर,ज्योतिरिन्द्रनाथ टैगोर,C,RAB_3e2a6f03,Normal MCQ
RABINDRA SANGEET,Question Papers of NET November 2017,Paper III,23,निम्नलिखित में से विषम को चुनिये :,आमि चाइ तारे,आमाय दोषी करो,क्षमा करो प्रभु,तबे आय सबे आय तोरा,D,RAB_6d05ca92,Identify the Incorrect Statement
RABINDRA SANGEET,Question Papers of NET November 2017,Paper III,24,शारदोत्सव/ऋनशोध का समापन गीत है :,आमार नयन भुलानो एले,नब कुंद धवल दल,अमला धवला पाले लेगेछे,आमरा बंधेछि काशेर गुच्छ,A,RAB_0cbf14f6,Normal MCQ
RABINDRA SANGEET,Question Papers of NET November 2017,Paper III,25,"राजनर्तकी के गीत "" ना बोले जेयोना चले मिनती करी"" में (रबीन्द्रनाथ के नाटक प्रायश्चित्त के अनुसार) राग और ताल की पहचान कीजिए :","परज, दादरा","परज, कहरबा","परज, एकताल","परज, अड़ाठेका",D,RAB_b4e64d14,Normal MCQ
RABINDRA SANGEET,Question Papers of NET November 2017,Paper III,26,गीतांजली (बांगला में) से ठीक पहले रबीन्द्रनाथ की काव्य कृति कौन-सी थी ?,उत्सर्ग,नैवेद्य,खेया,शिशु,C,RAB_7345673e,Normal MCQ
RABINDRA SANGEET,Question Papers of NET November 2017,Paper III,27,सुखेर माझे तोमाय देखेछी' गाना किस पर्याय में शामिल है?,पूजा,पूजा ओ प्रार्थना,बिचित्र,प्रेम ओ प्रकृति,B,RAB_2f26457d,Normal MCQ
RABINDRA SANGEET,Question Papers of NET November 2017,Paper III,28,"""आमि की बोले कोरिबो निवेदनो"" गाना किस नाटक में शामिल है ?",गृहप्रवेश,बोशिकरोन,शोधबोध,परित्राण,B,RAB_1d09e078,Normal MCQ
RABINDRA SANGEET,Question Papers of NET November 2017,Paper III,29,"""मंदिरे मामो के"" गाना किस राग में शामिल है :",अड़ाना,तोड़ी,मारोवा,खम्बाज,A,RAB_0591e0fc,Normal MCQ
RABINDRA SANGEET,Question Papers of NET November 2017,Paper III,30,टैगोर ने किस वर्ष में 'राजा ओ रानी' लिखा था?,1887,1888,1889,1890,C,RAB_5f99a443,Normal MCQ
RABINDRA SANGEET,Question Papers of NET November 2017,Paper III,31,किस वर्ष में 'मानसी' का प्रकाशन हुआ ?,1889,1890,1891,1892,B,RAB_dc595fb7,Normal MCQ
RABINDRA SANGEET,Question Papers of NET November 2017,Paper III,32,किस वर्ष में 'गुरु' का प्रकाशन हुआ ?,1915,1916,1918,1917,C,RAB_ceb0ccf4,Normal MCQ
RABINDRA SANGEET,Question Papers of NET November 2017,Paper III,33,निम्नलिखित में से कौन-सा गीत राग 'परज' नहीं है :,ओगो स्वप्न स्वरूपिणी,खेलार छले साजिए,खेलार साथी बिदाय,आजि एइ गंध बिधुर,C,RAB_fe87f6f4,Identify the Incorrect Statement
RABINDRA SANGEET,Question Papers of NET November 2017,Paper III,34,निम्नलिखित में से सही युग्म का पता लगाइए :,रूइतन - तोमाय गान सोनाबो,मधुश्री - दे लो सखी दे,कुमार - जेयो ना जेयो ना फिरे,विशु पागल आमार पराण जाहा चाय,C,RAB_51221b04,Match the List
RABINDRA SANGEET,Question Papers of NET November 2017,Paper III,35,स्वर्गे तोमाय निये जाबे उड़िए' किससे लिया गया है ?,तासेर देश,चिरकुमार सभा/प्रजापतिर निर्बंध,शापमोचन,मायार खेला,B,RAB_cd0cd4ce,Normal MCQ
RABINDRA SANGEET,Question Papers of NET November 2017,Paper III,36,मेघ बोलेछे जाबो जाबो' की अंतिम पंक्ति की पहचान कीजिए :,सेई हवाते हृदय आमार नुइए,मृत्यु लाओ हे बाँधन छिड़े,धरा देबो तोमाय,मरन बोले आमी तोमार,D,RAB_db7f1078,Normal MCQ
RABINDRA SANGEET,Question Papers of NET November 2017,Paper III,37,देश देश नंदिता करी' के तीसरे बंद की पहचान कीजिए :,जारा तबो शक्ति लोभिलो,जनगन पथ तब जयरथ,नूतनयुग सूर्य उठिलो,विघ्नविपदो दुःख हरण,C,RAB_597d4a83,Normal MCQ
RABINDRA SANGEET,Question Papers of NET November 2017,Paper III,38,सूची - I को सूची - II के साथ सुमेलित करें : सूची - I                           सूची - II (a) संगीत ओ भाब             (i) 1328 (b) अंतर बाहिर                 (ii)1288 (c) संगीतेर मुक्ति               (iii) 1319 (d) आमादेर संगीत            (iv) 1322 कूट : (a) (b) (c) (d),(iii) (i) (ii) (iv),(ii) (iii) (iv) (i),(iv) (ii) (i) (iii),(i) (iv) (iii) (ii),B,RAB_f8338d95,Match the List
RABINDRA SANGEET,Question Papers of NET November 2017,Paper III,39,टैगोर के अंतिम जीवन के गीत की पहचान करें :,बरिष धरा माझे,बर्षा ओई गेलो चोले,वर्षा गेलो बृथा गेलो,बर्षण मंद्रिता अंधकारे,D,RAB_8394b168,Normal MCQ
RABINDRA SANGEET,Question Papers of NET November 2017,Paper III,40,(निम्नलिखित चार गीतों में से) किस गीत में सभी बारह स्वर शामिल हैं?,आँधार राते एकला पागल,आमादेर शांतिनिकेतन,आज आकाशेर मनेर कथा,आजि साँझेर यमुनाय गो,D,RAB_c28945df,Normal MCQ
RABINDRA SANGEET,Question Papers of NET November 2017,Paper III,41,किस नाटक में टैगोर ने नटराज की भूमिका निभाई ?,नटराज,श्रावणगाथा,शेष - बर्षण,राजा,B,RAB_9ce8b443,Normal MCQ
RABINDRA SANGEET,Question Papers of NET November 2017,Paper III,42,सभी स्वरक्रम अर्द्ध-स्वरों को स्वर के अनुसार व्यवस्थित कीजिए :,SRGMPDNRGDNM,SRRGGMMPDDNN,SRRGGMMPDDNN,SGRMGPMDPNDS,C,RAB_dacbe7c7,Sequence / Ordering
RABINDRA SANGEET,Question Papers of NET November 2017,Paper III,43,"""भारत का नाड़ी-स्पंदन उसके संगीत और नृत्य-नाटकों में समाया हुआ है।"" यह कथन किसका है और किस पुस्तक में उन्होंने ऐसा कहा है ?","पेगी हालारॉयड, इंडियन म्यूजिक","शुभांकर, संगीत दामोदर","सुजान के. लांगर, फीलिंग एंड फार्म","जी. डब्ल्यू. एफ. हेगेल, लेक्चर्स आन फाइन आर्ट्स",A,RAB_90c87972,Normal MCQ
RABINDRA SANGEET,Question Papers of NET November 2017,Paper III,44,"तर्क (A) : मानव की स्मृति दृढ़ नहीं होती है। मानव का स्वर लचीला होता है जिससे सुर में परिवर्तन, आ जाता है। निर्णय (J) : स्वर लिपि अति आवश्यक है।",(A) तथ्य-आधारित सत्य है और (J) सही निर्णय है।,"(A) आवश्यक रूप से सत्य नहीं है, इसलिए (J) स्वीकार्य नहीं है।",(J) पूर्ण सत्य नहीं है इसलिए एक कलाकार स्वर लिपि पर ध्यान नहीं देता है।,"में (A) को नजरअंदाज करता हूँ, इसलिए (J) की वैधता नहीं है।",A,RAB_5c5ca2ef,Assertion and Reason
RABINDRA SANGEET,Question Papers of NET November 2017,Paper III,45,"""आमार कंठो होते गान के निलो"" गीत की अंतिम पंक्ति क्या है?",आमार स्वप्न माझे देय जे की दोल दुलाए,तोमारे कोरी नमोस्कार,बिदाय प्रातेर ऊतलाके पिछु डाके,दिशाहारा सेई अकुले,A,RAB_9b8947cb,Normal MCQ
RABINDRA SANGEET,Question Papers of NET November 2017,Paper III,46,गलत युग्म चुनें :,सरला देवी चौधरानी - जीबनेर झरपता,शांतिदेव घोष - गुरुदेव रवीन्द्रनाथ ओ आधुनिक भारतीय नृत्य,सीता देवी - आमादेर शांतिनिकेतन,प्रतिमा देवी - नृत्य,C,RAB_d202362a,Identify the Incorrect Statement
RABINDRA SANGEET,Question Papers of NET November 2017,Paper III,47,उस गीत को चुनिए जो बसन्त से संबंधित नहीं है :,एबार ऐलो समय रे तोर,सब दीबी के सब दीबी पे,आमि एकला चोलेछी ए भबे,से किभाबे गोपन रबे,C,RAB_6d59bd2b,Identify the Incorrect Statement
RABINDRA SANGEET,Question Papers of NET November 2017,Paper III,48,"""ए पथ गेछे कोनखाने गो"" गीत किसकी आवाज में गाया गया है ?",नालिनाक्ष गोड़ाय गलद में,पंचक अचलायातन में,सुदर्शना राजा में,धनंजय मुक्तोधारा में,B,RAB_53cdf9a6,Normal MCQ
RABINDRA SANGEET,Question Papers of NET November 2017,Paper III,49,उस गाने का पता लगाइए जो त्रिताल में नहीं है :,शाओन गगोने घोरा घनोघटा,की दीबो तोमाय,शेष नाहि ये शेष कथा,दाओ हे हृदय भरे दाओ,C,RAB_176c425c,Identify the Incorrect Statement
RABINDRA SANGEET,Question Papers of NET November 2017,Paper III,50,निम्नलिखित में से कौन पूजा की उप-श्रेणी 'गन' से नहीं है?,तोमार काछे ए बर मागी,गानेर भीतर दिये जखन,कबे आमि बाहिर होलेम,आमार जे गान तोमार पारस,C,RAB_e256658e,Identify the Incorrect Statement
RABINDRA SANGEET,Question Papers of NET November 2017,Paper III,51,इन चार लयबद्ध तालों में बिषम ताल को चुनें :,दावो हे हृदय भोरे दावो,दुजाने देखा होलो,औरे भाई फागुन लेगेछे बोने,निशिदीना मोरो प्राणे,B,RAB_2e41d793,Normal MCQ
RABINDRA SANGEET,Question Papers of NET November 2017,Paper III,52,इस स्वरलिपि की सहायता से गीत को पहचानिये : DND ||S -- N|DD |MGMM| 11,प्रथमो आलोर चरण,प्रथमो युगेर उदय,प्रथमो आदि तबा,प्रतिदिनो तबो गथा,C,RAB_e5f32839,Normal MCQ
RABINDRA SANGEET,Question Papers of NET November 2017,Paper III,53,निम्नलिखित स्वरलिपि की सहायता से गीत की पहचान करें : MMG||RGG|-R-|S-S| NS-|R-G |M -- |,आरो आघात सोइबे अमारो,आरो एकतो बोसो तुमी,आरो आरो प्रभु आरो आरो,आरो चाई जे आरो चाई गो,C,RAB_2a92b94c,Normal MCQ
RABINDRA SANGEET,Question Papers of NET November 2017,Paper III,54,सूची - I को सूची - II के साथ सुमेलित करें : सूची - I                          सूची - II (a) पथेर संचय                 (i) अपूर्बो रामायण (b) पंचभूत                     (ii) आमादेर संगीत (c) भारती                      (iii) संगीत (d) सबुज पत्र                 (iv) संगीत ओ कबिता कूट : (a) (b) (c) (d),(i) (ii) (iii) (iv),(iii) (i) (iv) (ii),(iv) (iii) (ii) (i),(ii) (iv) (i) (iii),B,RAB_5b0e6076,Match the List
RABINDRA SANGEET,Question Papers of NET November 2017,Paper III,55,सूची - I को सूची - II के साथ सुमेलित करें : सूची - I                                सूची - II (a) मोन जे बले चीनी चीनी        (i)1930 (b) एबार बुझी भोलार बेला       (ii)1931 (c) वेदोना की भाषाय              (iii) 1927 (d) तोपेर तपेर बंधन काटुक      (iv) 1929 कूट : (a) (b) (c) (d),(i) (ii) (iv) (iii),(iii) (iv) (ii) (i),(ii) (iii) (iv) (i),(iv) (i) (ii) (iii),D,RAB_53c68970,Match the List
RABINDRA SANGEET,Question Papers of NET November 2017,Paper III,56,सूची - I को सूची - II के साथ सुमेलित करें : सूची - I (a) बालोक प्राणे आलोक ज्वाली (b) बुझते नारी नारी की चाय (c) ए भरा बादर माहो (d) मन चलो निजो निकेतने सूची - II (i) विद्यापति (ii)हेमलता देवी (iii) अयोध्यानाथ पकरासी (iv) अक्षय कुमार बराल कूट : (a) (b) (c) (d),(iii) (i) (iv) (ii),(i) (ii) (iii) (iv),(ii) (iv) (i) (iii),(iv) (iii) (ii) (i),C,RAB_54ed8384,Match the List
RABINDRA SANGEET,Question Papers of NET November 2017,Paper III,57,सूची - I को सूची - II के साथ सुमेलित करें : सूची - I (a) तोमाय आमाय मिलन होबे (b) एक हाते ओर कृपाण आछे (c) से आमार गोपन कथा (d) तुमि एबार आमाय सूची - II (i)गिताली (ii) शोधबोध (iii) गीतांजली (iv) गीतिमाल्य कूट : (a) (b) (c) (d),(iv) (i) (ii) (iii),(i) (iii) (iv) (ii),(iii) (ii) (i) (iv),(ii) (iv) (iii) (i),A,RAB_5a02fb10,Match the List
RABINDRA SANGEET,Question Papers of NET November 2017,Paper III,58,सूची - I को सूची - II के साथ सुमेलित करें : सूची - I                                   सूची - II (a) लुकाले बोलेई खुँजे बाहिर       (i)कीर्तनाङ्गँ (b) तुमि बाहिर थेके दिले बिसम    (ii) गिताली (c) जानी जानी तोमार प्रेमे           (iii) परित्राण (d) एई कथाटा धोरे राखीश          (iv) शेषरक्षा कूट : (a) (b) (c) (d),(iv) (iii) (i) (ii),(i) (iv) (ii) (iii),(ii) (i) (iii) (iv),(iii) (ii) (iv) (i),A,RAB_25697dbf,Match the List
RABINDRA SANGEET,Question Papers of NET November 2017,Paper III,59,सूची - I को सूची - II के साथ सुमेलित करें : सूची - I                                 सूची - II (a) आज नोबिन मेघेर सुर           (i) देश (b) आज श्राबणेर आमन्त्रने         (ii) ईमन (c) आमार दिन फुरालो ब्याकुल    (iii) खम्बाज (d) एसो गो ज्वेले दिए जाओ        (iv) सहाना कूट : (a) (b) (c) (d),(ii) (i) (iv) (iii),(i) (ii) (iii) (iv),(iii) (iv) (i) (ii),(iv) (iii) (ii) (i),C,RAB_471f96c1,Match the List
RABINDRA SANGEET,Question Papers of NET November 2017,Paper III,60,"सूची - I को सूची - II के साथ सुमेलित करें : सूची - I (a) गगने गगने आपनारा मोने (b) जेते दाओ, जेते दाओ, गेलो जारा (c) नील नबघने आषाढ़ गगने (d) ओगो तुमि पंचदोषी सूची - II (i) क्षनिका (ii) सानाई (पूर्णा) (iii) नटराज (iv) चिरकुमार सभा कूट : (a) (b) (c) (d)",(i) (ii) (iii) (iv),(iii) (iv) (i) (ii),(iv) (iii) (ii) (i),(ii) (i) (iv) (iii),B,RAB_1680a6d6,Match the List
RABINDRA SANGEET,Question Papers of NET November 2017,Paper III,61,सूची - I को सूची - II से सुमेलित कीजिये : सूची - I (a) आजि बोहिछे बसन्त पबन (b) तोमारि सेबक करो हे (c) सफल करो हे प्रभु (d) जतोबार आलो ज्वालाते चाइ सूची - II (i) कमोड/एकताल (ii) बहार/तेवड़ा (iii) छायानट/ चौताल (iv) मिश्र साहाना/त्रिताल कूट : (a) (b) (c) (d),(i) (ii) (iii) (iv),(iii) (iv) (i) (ii),(ii) (iii) (iv) (i),(iv) (i) (ii) (iii),C,RAB_e80b2f2c,Match the List
RABINDRA SANGEET,Question Papers of NET November 2017,Paper III,62,सूची - I को सूची - II से सुमेलित कीजिये : सूची - I                      सूची - II (a) अखिल ब्रह्माण्डपति (i) ज्योतिरिन्द्रनाथ टैगोर (b) तुमि हे भरोसा ममो (ii) अतुल प्रसाद सेन (c) क्षमिओ हे शिबा     (iii) राजा राम मोहन राय (d) भाबो सेई एके       (iv) द्विजेन्द्रनाथ टैगोर कूट : (a) (b) (c) (d),(i) (iv) (iii) (ii),(ii) (iii) (iv) (i),(iii) (ii) (i) (iv),(iv) (i) (ii) (iii),D,RAB_a46e0a16,Match the List
RABINDRA SANGEET,Question Papers of NET November 2017,Paper III,63,निम्नलिखित को सुमेलित कीजिये : सूची - I                          सूची - II (a) बऊठाकुराणीर हाट.     (i) 1883 (b) राजर्षि                     (ii)1887 (c) चोखेर बाली              (iii) 1903 (d) शेषेर कबिता             (iv) 1929 कूट : (a) (b) (c) (d),(i) (ii) (iii) (iv),(ii) (i) (iv) (iii),(iii) (i) (ii) (iv),(ii) (iii) (i) (iv),A,RAB_cbb1cd4e,Match the List
RABINDRA SANGEET,Question Papers of NET November 2017,Paper III,64,निम्नलिखित नाटकों को उनके कालक्रमानुसार व्यवस्थित कीजिए : (a) प्रायश्चित्त (b) ब्यांगोकौतुक (c) राजा (d) शरदोत्सव कूट :,"(a), (b), (c), (d)","(b), (c), (a), (d)","(b), (d), (a), (c)","(c), (a), (d), (b)",C,RAB_0da6d719,Sequence / Ordering
RABINDRA SANGEET,Question Papers of NET November 2017,Paper III,65,"निम्नलिखित गानों को कालक्रमानुसार व्यवस्थित कीजिए : (a) बसंते आज धरार चित्त (b) आर नाई जे देरी, नाई जे देरी (c) प्राणो भरिए त्रिषा हरिए (d) प्राणे खुशिर तुफान उठेछे कूट :","(c), (d), (a), (b)","(b), (a), (d), (c)","(d), (a), (b), (c)","(a), (c), (b), (d)",A,RAB_39a49655,Sequence / Ordering
RABINDRA SANGEET,Question Papers of NET November 2017,Paper III,66,"तर्क (R) : ""बीणा बाजाओ हे मम अन्तरे"" पुरबी रागिनी में है जो दिन के अंत या सूर्यास्त के समय के लिये आशयित है। अभिकथन (A) : इस गीत को प्रातःकालीन सत्र की सभा के लिये नहीं चुनना चाहिये। कूट :",तर्क (R) और अभिकथन (A) दोनों सही हैं।,"(R) सही है, परंतु (A) असंगत है।","(R) गलत है, परंतु (A) मिथ्यापूर्ण बन जाता है।",(R) और (A) दोनों अर्थहीन हैं।,A,RAB_ac402b2c,Assertion and Reason
RABINDRA SANGEET,Question Papers of NET November 2017,Paper III,67,अभिकथन (A) : मानव कार्य में छोटी परिधि में कुछ स्वतंत्रता होती है। तर्क (R) : कारण-कार्य सिद्धान्त के नियम में भी मनुष्य को कुछ स्वतंत्र इच्छा प्रदान की गई है। इन दो कथनों के संदर्भ में निम्नलिखित में से कौन सा सही हैं ? कूट :,"(A) गलत है, (R) सही है।","(A) सही है, (R) गलत है।","(R), (A) की समुचित व्याख्या नहीं है।",(A) और (R) दोनों सही हैं।,D,RAB_0d95f606,Assertion and Reason
RABINDRA SANGEET,Question Papers of NET November 2017,Paper III,68,बालक टैगोर ने अपने पिता से खगोल विज्ञान की प्राथमिक शिक्षा कहाँ प्राप्त की ?,बोलपुर में,जोड़ासांको रेजीडेंसी में,सिलाईदह में,अमृतसर के स्वर्ण मंदिर में,A,RAB_cc7cd9cf,Normal MCQ
RABINDRA SANGEET,Question Papers of NET November 2017,Paper III,69,मानव की सत्ता की शानदार शब्द को नाम देने के लिए टैगोर ने गढ़ा है ?,अमृतस्य पुत्राः,मैन इन हिज सोसाइटी,"मैन, दि वर्शिपर",मैन इन दि यूनिवर्स,D,RAB_8e3f9e10,Normal MCQ
RABINDRA SANGEET,Question Papers of NET November 2017,Paper III,70,विशाल ब्रह्मांड से आप क्या समझते हैं ?,महान का सृजन,एक प्राचीन फूल का पौधा,किशमिश का गुच्छा,दैवी प्रकृति,A,RAB_6f25b4f3,Normal MCQ
RABINDRA SANGEET,Question Papers of NET November 2017,Paper III,71,"(""महा विश्वे महाकाशे"") और (""आकाश भरा सूर्य तारा"") के अतिरिक्त तीसरा उदाहरण दीजिए जिससे एकीकृत अनंत अंतरिक्ष-समय में मनुष्य की गतिशील भूमिका रेखांकित की जा सके :",जानी जानी कोन आदिकाल होते भासाले आमारे जीवनेर स्रोते,हे सखा मम हृदये रहो,"योगी हे, योगी हे, के तुमी हृदि आसने",सुन्दर बटे तब अंगदखानी,A,RAB_dc49ad91,Normal MCQ
RABINDRA SANGEET,Question Papers of NET November 2017,Paper II,1,आमार कंठ होते गान के निलो' की रचना रवीन्द्रनाथ टैगोर ने कहाँ की थी ?,बोलपुर,शांतिनिकेतन,कोलकाता,तिनधुरिया,B,RAB_d3431a37,Normal MCQ
RABINDRA SANGEET,Question Papers of NET November 2017,Paper II,2,गीतिनाट्य 'बसन्त-उत्सव' की रचना किसने की थी ?,बर्णकुमारी देवी,अभिग्या देवी,स्वर्णकुमारी देवी,कादम्बरी देवी,C,RAB_bc31ebea,Normal MCQ
RABINDRA SANGEET,Question Papers of NET November 2017,Paper II,3,अतुलप्रसाद की 'एसो हे एसो हे प्राणे प्राणोशखा' टैगोर के समान है।,सफल करो हे प्रभु अजी सखा,हे सखा ममो हृदये रहो,कोन सुदूर होते,सखी ओय बुझी बाँशि बाजे,A,RAB_010a6e50,Normal MCQ
RABINDRA SANGEET,Question Papers of NET November 2017,Paper II,4,"""पाल तुले ओई आसे तोमार सुरेरी तोरी"" यह पंक्ति किस गीत से ली गई है ?",कोथा जे उधाव होलो,एसो निपोबोने छायाविधि तले,इकला बोसे बादोल शेषे,पुब हवाते दय दोला आज मोरी,D,RAB_23c357cb,Normal MCQ
RABINDRA SANGEET,Question Papers of NET November 2017,Paper II,5,"""ओगो तोमरा सबाई भालो"" किनमें है? (a) गोराय गलद (b) शेषरक्खा (c) प्रेम            (d) गानेर बही",(a) और (c),"(a), (b) और (d)",(a) और (b),(c) और (d),B,RAB_769990a3,Normal MCQ
RABINDRA SANGEET,Question Papers of NET November 2017,Paper II,6,कौन सा गीत कथानक रूप से 'शापमोचन' नाटक के सार को दर्शाता है?,आमि इलेम तोमार द्वारे,कोथा बाइरे दुरे जाय रे,सेदिन दुजने दुलेछिनु बोने,ए सुधु अलस माया,D,RAB_97ed66b5,Normal MCQ
RABINDRA SANGEET,Question Papers of NET November 2017,Paper II,7,उस गीत को पहचानिये जो राग 'नटनारायण' की धुन में है :,बेला जे चोले जाय,शॉक ताप गेलो दूरे,ना जानि कोथा एलुम,जाओ रे अनन्त धामे,B,RAB_1df653d9,Normal MCQ
RABINDRA SANGEET,Question Papers of NET November 2017,Paper II,8,निम्नलिखित में से किस गीत की शैली 'सारिगान' की शैली है ?,खर बायु वय बेगे,जे तोमाय छाड़े छाडुक,तुमी हठात हवाय,जदि तोर डाक सुने केऊ,A,RAB_b0fd9bc3,Normal MCQ
RABINDRA SANGEET,Question Papers of NET November 2017,Paper II,9,पुस्तक 'कोबिकथा' के लेखक हैं :,सुधीर कार,शांतिदेव घोष,शंख घोष,सुधीर चक्रवर्ती,A,RAB_b66083d4,Normal MCQ
RABINDRA SANGEET,Question Papers of NET November 2017,Paper II,10,ताल के दृष्टिकोण से विषम को चुनिए :,शून्यो हाते फिरि हे,मुख पाने चेये देखी,प्रचंड गर्जने,प्रतिदिन तब गाथा,B,RAB_a0d6a217,Normal MCQ
RABINDRA SANGEET,Question Papers of NET November 2017,Paper II,11,निम्नलिखित में से कौन स्वरलिपि निर्माता नहीं है?,असित कुमार हलदार,अर्नोल्ड एड्रियन बाके,वी. बालसर,रमा कार ( मजुमदार),A,RAB_b00189b1,Identify the Incorrect Statement
RABINDRA SANGEET,Question Papers of NET November 2017,Paper II,12,खेया कि अंतिम कविता - सह-गीत क्या है ?,तुमि एपार ओपार करो के गो ओगो खेयार नेये,आमार नाइबा होलो पारे जाओया,घाटे बोसे आछि आनमना,बेला गेलो तोमार पथ चेये,A,RAB_21375884,Normal MCQ
RABINDRA SANGEET,Question Papers of NET November 2017,Paper II,13,टैगोर ने अपनी कृति खेया किसे समर्पित की थी ?,सत्येन्द्रनाथ बसु,जगदीशचन्द्र बसु,मेघनाद साहा,रामेन्द्रसुन्दर त्रिवेदी,B,RAB_3efeaa0f,Normal MCQ
RABINDRA SANGEET,Question Papers of NET November 2017,Paper II,14,कालक्रम के अनुसार गीताली के बाद निम्नलिखित की रचना की गई :,गीतिमाल्या,पलातका,बलाका,गीतबितान-भाग I,C,RAB_c4dcc111,Sequence / Ordering
RABINDRA SANGEET,Question Papers of NET November 2017,Paper II,15,टैगोर की उम्र तब क्या थी जब उन्होंने 'आनन्दो ध्वनि जगाओ गगोने' की रचना की थी ?,31,32,30,33,A,RAB_03bf7448,Normal MCQ
RABINDRA SANGEET,Question Papers of NET November 2017,Paper II,16,टैगोर ने किस वर्ष में 'आमार इकटि कथा बाँशि जाने' लिखा था ?,1915,1916,1917,1918,A,RAB_c0e8c207,Normal MCQ
RABINDRA SANGEET,Question Papers of NET November 2017,Paper II,17,टैगोर ने किस वर्ष में 'बादल मेघे मादल बाजे' गाना लिखा था ?,अगस्त 1918,अगस्त 1919,अगस्त 1921,अगस्त 1920,C,RAB_23f65656,Normal MCQ
RABINDRA SANGEET,Question Papers of NET November 2017,Paper II,18,द गोल्डन बुक ऑफ टैगोर' किस वर्ष प्रकाशित हुई थी ?,1928,1930,1931,1932,C,RAB_3a1c4026,Normal MCQ
RABINDRA SANGEET,Question Papers of NET November 2017,Paper II,19,निम्नलिखित में से सही युग्म की पहचान कीजिए :,ओइ के आमाय फिरे डाके - मायार खेला,से जे पथिक आमार - श्यामा,घरेते भ्रमर एलो - चित्रांगदा,कोन बाँधोनेर ग्रंथी - चंडालिका,A,RAB_c7fc73ec,Normal MCQ
RABINDRA SANGEET,Question Papers of NET November 2017,Paper II,20,सही युग्म की पहचान करें :,जदि तोर डाक सुने - आमि कोथाय पाबो तारे,आमार सोनार बांग्ला - मोनमाँझी सम्माल सम्माल,ओरे आगुन आमार भाई - आमार गोउर केने केंदे एलो नोरोहरि,एबार तोर मरा गांगे - हरिनाम दिए जगत,C,RAB_358abdee,Normal MCQ
RABINDRA SANGEET,Question Papers of NET November 2017,Paper II,21,चण्डालिका' के गीत की पहचान करें :,पाखी आमार निड़ेर पाखी,उरो पाखी आसबे फिरे,पाखी तोर सुर भुलीस ने,पाखी बले चन्या आमारे कओ,B,RAB_385acd47,Normal MCQ
RABINDRA SANGEET,Question Papers of NET November 2017,Paper II,22,हर्बट ए. पाप्लीज़ के दि म्युज़िक आफ इंडिया (हेरिटेज आफ इंडिया सिरीज) में वर्णित विश्व-वीणा-रबे विश्वजन मोहिछे गीत का शीर्षक क्या है ?,कॉस्मिक म्यूजिक,म्यूजिक आफ दि स्फियर,विश्व-वीणा,दि लायर आफ दि यूनीवर्स,D,RAB_5861e652,Normal MCQ
