subject,exam_name,paper_number,question_number,question_text,option_a,option_b,option_c,option_d,correct_answer,unique_question_id,question_type
Archaeology,Question Papers of NET June 2015,Paper III,6,पुरातत्व में प्ररूपात्मकता की अवधारणा को किसने शुरु किया ?,सर मार्टिमर व्हीलर ने,सर जान मार्शल ने,पिट रिवर्स ने,ए. घोष ने,C,ARC_86de7e54,Normal MCQ
Archaeology,Question Papers of NET June 2015,Paper III,7,बदलते हुए जलवायुविक परिस्थितियों के साथ मानव के सम्बन्ध के अध्ययन के लिये सबसे महत्वपूर्ण भूतात्विक काल को कहा जाता है :,प्री - कैम्ब्रियन,चतुर्थक,तृतीयक,पैलियोजीन,B,ARC_06cbd010,Normal MCQ
Archaeology,Question Papers of NET June 2015,Paper III,8,"चीन में चाउकितियाँ, बर्मा में अन्याथियन और जावा में पत्जीटेनियन में केबुल उपकरणों के सामान्य एशियाई वितरण के सम्बन्ध के अवधारणा को प्रस्तुत किया था :",एच.डि टेरा ने,टी.टी. पैटरसन ने,एम.सी. बरकिट ने,एच. मोवियस ने,D,ARC_1605f31c,Normal MCQ
Archaeology,Question Papers of NET June 2015,Paper III,9,दि प्रीहिस्ट्री ऑफ दि माइन्ड' पुस्तक के लेखक कौन हैं?,सी. रेन्फ्र्यू,एल.एच. मोरगन,एस. मिथेन,बी.जी. ट्रिगर,C,ARC_79ec952d,Normal MCQ
Archaeology,Question Papers of NET June 2015,Paper III,10,आर्किओलॉजी एण्ड लैंग्वेज' पुस्तक के लेखक कौन हैं ?,जी. क्लार्क,कोलिन रेन्फ्र्यू,वी.जी. चाइल्ड,जी. डेनियल,B,ARC_7362b8ef,Normal MCQ
Archaeology,Question Papers of NET June 2015,Paper III,11,पुरातात्विक क्षेत्रों पर रेडियो धर्मिता के घटने को मापने की प्रक्रिया द्वारा जैविक पदार्थों के तिथिनिर्धारण विधि को कहा जाता है :,पोटैसियम-आर्गन तिथि निर्धारण,रेडियो कार्बन तिथि निर्धारण,फिशन ट्रैक तिथि निर्धारण,यूरेनियम-सिरीज तिथि निर्धारण,B,ARC_aa236451,Normal MCQ
Archaeology,Question Papers of NET June 2015,Paper III,12,प्राचीनतम तिथि वाला पुरापाषाणिक पुरास्थान उत्तर बैनी स्थित है :,तमिल नाडु में,कर्नाटक में,जम्मू और कश्मीर में,हिमाचल प्रदेश में,C,ARC_5383df18,Normal MCQ
Archaeology,Question Papers of NET June 2015,Paper III,13,सम्भावित पूजा स्थल का पुरातात्विक साक्ष्य उच्च पुरापाषाणिक पुरास्थल से प्राप्त हुआ है :,पटनी से,कर्नूल गुफाओं से,इनामगाँव से,बाघोर I से,D,ARC_63ea8d46,Normal MCQ
Archaeology,Question Papers of NET June 2015,Paper III,14,"""सिन्धु ने भारत को उसकी सभ्यता प्रदान की है और गंगा ने उसकी आस्था।"" यह किसका कथन है ?",डी.के. चक्रवर्ती,सर मार्टिमर व्हीलर,बी.बी. लाल,एफ.आर. अलचिन,B,ARC_931c102d,Normal MCQ
Archaeology,Question Papers of NET June 2015,Paper III,15,अश्व बलिदान प्रतिवेदित है :,सुरकोटदा से,लोथल से,नईकुण्ड से,रंगपुर से,C,ARC_167bd224,Normal MCQ
Archaeology,Question Papers of NET June 2015,Paper III,16,निम्नलिखित में कौन हड़प्पीय नहीं है ?,पीलीबंगा,राजा करण का किला,लोहट,भोरगढ़,B,ARC_4fe127ee,Identify the Incorrect Statement
Archaeology,Question Papers of NET June 2015,Paper III,17,विशालतम स्तूप का ईंट निर्मित भीतरी भाग जिसे स्तूप संख्या I या साँची का महास्तूप के नाम से जाना जाता है का निर्माण किस राजा के राज्य काल में किया गया ?,कनिष्क प्रथम,अशोक,पुष्यमित्र शुङ्ग,मेनान्डर,B,ARC_3af25f9b,Normal MCQ
Archaeology,Question Papers of NET June 2015,Paper III,18,अजंता की गुफाओं में से किसमें पुलकेशिन द्वितीय को फारस के शासक खुसरू द्वितीय से अम्बेसी ग्रहण करते हुए चित्रित किया गया है ?,गुफा संख्या I,गुफा संख्या IV,गुफा संख्या X,गुफा संख्या XVI,A,ARC_98d9523f,Normal MCQ
Archaeology,Question Papers of NET June 2015,Paper III,19,निम्नलिखित बौद्ध पुरास्थलों में से गुहा स्थापत्य किसमें नहीं मिली ?,कार्ले,नासिक,अजन्ता,नागार्जुनकोंडा,D,ARC_e7e10bc3,Normal MCQ
Archaeology,Question Papers of NET June 2015,Paper III,20,कुजुल कैडफिसेस द्वारा जारी किए गए सिक्के किस धातु के बने थे ?,ताम्बा,चाँदी,सोना,काँसा,A,ARC_6aba0633,Normal MCQ
Archaeology,Question Papers of NET June 2015,Paper III,21,महाबलिपुरम के रथों का निर्माण किसके राज्यकाल में किया गया ?,महेन्द्रवर्मन,नरसिंहवर्मन प्रथम,दन्तिवर्मन,नन्दिवर्मन तृतीय,A,ARC_6966a8b9,Normal MCQ
Archaeology,Question Papers of NET June 2015,Paper III,22,"""वासुदेव द्वितीय, कुषाण सम्राट को शसानियन के द्वारा सत्ताच्चूत किया गया।"" यह कथन निम्नांकित किस सिक्का के द्वारा प्रमाणित होता है ?",कनिष्क द्वितीय के सिक्के,कनिष्क तृतीय के सिक्के,कुषाण-शसानियन सिक्के,गदाहार के सिक्के,D,ARC_554ade30,Normal MCQ
Archaeology,Question Papers of NET June 2015,Paper III,23,निम्नलिखित राजाओं में से किसको एक अभिलेख में 'लिच्छविदौहित्र' कहा गया है ?,चन्द्रगुप्त प्रथम,समुद्रगुप्त,चन्द्रगुप्त द्वितीय,रामगुप्त,B,ARC_8e3581d1,Normal MCQ
Archaeology,Question Papers of NET June 2015,Paper III,24,निम्नलिखित में से कौन-सा स्थल प्रवरा नदी पर स्थित है ? (i) नेवासा      (ii) दायमाबाद (iii) इनामगाव (iv) चंदोली कूट :,(i) और (iv),(i) और (iii),(i) और (ii),(ii) और (iii),C,ARC_0499c377,Normal MCQ
Archaeology,Question Papers of NET June 2015,Paper III,25,निम्नलिखित में से कौन-सा स्थल नर्मदा घाटी में स्थित है ? (i) कायथा   (ii) हथनोरा (iii) महेश्वर. (iv) जूनापानी कूट :,(ii) और (iv),(ii) और (iii),(iii) और (iv),(i) और (iv),B,ARC_eff04336,Normal MCQ
Archaeology,Question Papers of NET June 2015,Paper III,26,के. पद्दया द्वारा निम्नलिखित स्थलों में से किसका उत्खनन कराया गया ? (i)टेक्कलकोटा    (ii) संगनकल्लू (iii) बुडिहल       (iv) ईसानपुर कूट :,(i) और (ii),(ii) और (iii),(i) और (iii),(iii) और (iv),D,ARC_29fe47cb,Normal MCQ
Archaeology,Question Papers of NET June 2015,Paper III,27,मानव समाधियों को उद्घाटित करने वाले उत्खनित नवपाषाणिक स्थल हैं : (i) बुर्जहोम        (ii) सेनुवार (iii) तेक्कलकोटा (iv) हेतापट्टी कूट :,(i) और (ii),(ii) और (iii),(iii) और (iv),(i) और (iii),D,ARC_e8b67c81,Normal MCQ
Archaeology,Question Papers of NET June 2015,Paper III,28,कावेरी घाटी में उत्खनित नवपाषाणिक पुरास्थल हैं : (i) हेम्मिग       (ii) पिकलीहाल (iii) पैयम पल्ली(iv) उतनूर कूट :,(i) और (ii),(ii) और (iii),(iii) और (iv),(i) और (iii),D,ARC_485ef4f4,Normal MCQ
Archaeology,Question Papers of NET June 2015,Paper III,29,पूर्वी भारतीय नवपाषाणिक संस्कृति पर कार्य करने वाले विद्वान हैं : (i) ए.एच. दानी   (ii) टी.सी. शर्मा (iii) के. पदैया     (iv) टी.एन. खजानची कूट :,(i) और (ii),(ii) और (iii),(iii) और (iv),(ii) और (iv),A,ARC_6c40e092,Normal MCQ
Archaeology,Question Papers of NET June 2015,Paper III,30,गुप्त ताम्र मुद्राएँ निर्गत कराई गई थी : (i) चन्द्रगुप्त I      (ii) समुद्रगुप्त (iii) चन्द्रगुप्त II   (iv) कुमारगुप्त I कूट :,(i) और (ii),"(i), (ii) और (iii)",(i) और (iii),"(ii), (iii) और (iv)",D,ARC_06e470bd,Normal MCQ
Archaeology,Question Papers of NET June 2015,Paper III,31,राजा-रानी प्रकार' की मुद्राएँ निर्गत कराई गई थी : (i) चन्द्रगुप्त I द्वारा (ii) समुद्रगुप्त द्वारा (iii) कुमारगुप्त I द्वारा (iv) स्कन्दगुप्त द्वारा कूट :,"(i), (ii) और (iii)","(i), (iii) और (iv)","(ii), (iii) और (iv)",(i) और (ii),B,ARC_479660c2,Normal MCQ
Archaeology,Question Papers of NET June 2015,Paper III,32,निम्नलिखित में से कौन से सिक्के हमें प्राचीन भारत में राजत्व के दैवीय सिद्धान्त की उत्पत्ति को समझने में मदद करते हैं ? (i) इन्डो-ग्रीक सिक्के       (ii) शक-सातवाहन सिक्के (iii) गुप्त सम्राटों के सिक्के(iv) कुषाण सिक्के कूट :,(i) और (ii),(ii) और (iv),(ii) और (iii),(iii) और (iv),D,ARC_443bceae,Normal MCQ
Archaeology,Question Papers of NET June 2015,Paper III,33,अशोक के अभिलेखों में निम्नांकित किस लिपियों का प्रयोग किया गया ? (i) ब्राह्मी        (ii) अरमाईक (iii) नस्तालिक (iv) यूनानी कूट :,"(i), (ii) और (iii)","(i), (iii) और (iv)","(i), (ii) और (iv)","(ii), (iii) और (iv)",C,ARC_ff5a699c,Normal MCQ
Archaeology,Question Papers of NET June 2015,Paper III,34,निम्नलिखित स्थानों में कहाँ पर अशोक के शिलालेख मिलते हैं ? (i) अहिरौरा (ii) ब्रह्मगिरि (iii) धौली   (iv) घोसूण्डी कूट :,"(i), (ii) और (iii)","(i), (ii) और (iv)","(ii), (iii) और (iv)","(i), (iii) और (iv)",A,ARC_f03b9d75,Normal MCQ
Archaeology,Question Papers of NET June 2015,Paper III,35,निम्नलिखित धातुओं में से आहत मुद्राएँ किस धातु से निर्मित हैं ? (i) सोना (ii) रजत (iii) ताम्र (iv) सीसा कूट :,(ii) और (iv),(i) और (ii),(ii) और (iii),(i) और (iv),C,ARC_d26fe2ac,Normal MCQ
Archaeology,Question Papers of NET June 2015,Paper III,36,निम्नलिखित में से किस स्थलों से कुषाण मुद्राएँ प्राप्त हुई हैं ? (i) बयाना (ii) मानकीवाला टोप नं. 1 (iii) पत्राहा (iv) खैराडीह कूट :,(i) और (iv),(ii) और (iii),(iii) और (iv),(ii) और (iv),D,ARC_bd403f6c,Normal MCQ
Archaeology,Question Papers of NET June 2015,Paper III,37,निम्नलिखित में से कनिष्क कालीन सारनाथ बौद्ध मूर्ति लेख में वर्णित बौद्ध भिक्षु कौन-कौन हैं? (i) खरपल्लान (ii) वनस्पर (iii) बल        (iv) पुष्यवुद्धि कूट :,(i) और (ii),(ii) और (iii),(iii) और (iv),(i) और (iv),C,ARC_5d21af16,Normal MCQ
Archaeology,Question Papers of NET June 2015,Paper III,38,ऐहोल अभिलेख के रचनाकार ने अपनी काव्य-विषयक सफलता के लिए निम्नलिखित में से किस-किस से तुलना की है ? (i) रविकीर्ति (ii) कालिदास (iii) भारवि   (iv) तुम्बरू कूट :,(i) और (ii),(ii) और (iii),(iii) और (iv),(i) और (iv),B,ARC_7ed9da8d,Normal MCQ
Archaeology,Question Papers of NET June 2015,Paper III,39,"स्थापना (A) : 1,00,000 वर्ष से अधिक पहले पूर्वी और दक्षिणी अफ्रीका में आधुनिक मानव और व्यवहारिक आधुनिकता का उद्भव हुआ। कारण (R) : भलीभाँति तिथिवाले आधुनिकि मानव के स्थलों की तिथि प्राप्त करने के लिये उस क्षेत्र में स्थल विद्यामान हैं और उनसे प्राचीनतम निरपेक्ष तिथियाँ मिली हैं। कूट :","(A) सही है, (R) गलत है।",(A) और (R) दोनों सही हैं।,(A) गलत है (R) सही है।,(A) और (R) दोनों गलत हैं।,B,ARC_118466aa,Assertion and Reason
Archaeology,Question Papers of NET June 2015,Paper III,40,स्थापना (A) : दक्षिण डेकन के अधिकांश नवपाषाणिक स्थल ग्रेनाइट पहाड़ियों के ऊपर स्थित हैं। कारण (R) : इन स्थलों को ताजे पानी के स्रोत उपलब्ध कराने वाले वर्ष भर जल युक्त झरनों की सुविधा प्राप्त थी। कूट :,"(A) और (R) दोनों सही हैं और (R), (A) की सही व्याख्या है।",(A) गलत है और (R) सही है।,(A) और (R) दोनों गलत हैं।,"(A) सही है, (R) गलत है।",A,ARC_d67fe529,Assertion and Reason
Archaeology,Question Papers of NET June 2015,Paper III,41,"स्थापना (A) : सत्तर वर्षों से अधिक समय तक हुये निरन्तर शोधों और अध्ययन के बावजूद हड़प्पा सभ्यता का उद्भव अत्यधिक उत्सुकता और विचार विमर्श को उकसाता रहा है। कारण (R) : इसका कारण है, सिन्धु और उसकी सहायक नदियों की घाटी में ऐसे स्पष्ट स्थलों की अनुपस्थिति जहाँ क्रमिक रूप से नगरीय जीवन पद्धति की ओर बढ़ते हुए सांस्कृतिक परिवर्तन देखे जा सकें। कूट :","(A) सही है, (R) गलत है।",(A) और (R) दोनों सही हैं।,(A) और (R) दोनों गलत हैं।,"(A) गलत है, (R) सही है।",B,ARC_205fbb5b,Assertion and Reason
Archaeology,Question Papers of NET June 2015,Paper III,42,"स्थापना (A) : हड़प्पा चरण के पत्थरों से निकले फलकों अथवा पाषाण उद्योग का अध्ययन अभी शैशावावस्था में है। कारण (R) : क्योंकि कांसा, अर्धरत्नों, शंख, आदि दूसरी सामाग्रियों पर बनी वस्तुओं पर अधिक बल दिया गया है। कूट :",(A) और (R) दोनों सही हैं।,(A) और (R) दोनों गलत हैं।,(A) सही है और (R) गलत है।,(A) गलत है और (R) सही है।,A,ARC_a62cacb2,Assertion and Reason
Archaeology,Question Papers of NET June 2015,Paper III,43,स्थापना (A) : सिन्धु-गंगा के मैदानों में अवनत हड़प्पा व चित्रित धूसर मृदमाण्ड पुरास्थलों में भौगोलिक आच्छादन है। कारण (R) : परिस्थितियाँ दोनों की समानरूप से सहायक थीं। कूट :,दोनों (A) और (R) सही हैं।,दोनों (A) और (R) गलत हैं।,(A) गलत है और (R) सही है।,(A) सही है और (R) गलत है।,D,ARC_70eedf6f,Assertion and Reason
Archaeology,Question Papers of NET June 2015,Paper III,44,स्थापना (A) : रजत धातु की आहत मुद्राएँ बहुतायत में निर्गत की गई। कारण (R) : क्योंकि भारत में स्वर्ण बहुतायत में उपलब्ध नहीं था। कूट :,"(A) सही है, लेकिन (R) गलत है।",दोनों (A) और (R) सही हैं।,"(A) गलत है, लेकिन (R) सही है।",दोनों (A) और (R) गलत हैं।,B,ARC_d35b9395,Assertion and Reason
Archaeology,Question Papers of NET June 2015,Paper III,45,स्थापना (A) : यूनानी धर्म के देवी देवता काफी संख्या में इन्डो-ग्रीक सिक्के पर अंकित किये गये। कारण (R) : इन्डो-ग्रीक राजा यूनानी धर्म को भारत में लोकप्रिय बनाना चाहते थे। कूट :,(A) और (R) दोनों गलत हैं।,"(A) सही है, (R) गलत है।","(R) सही है, (A) गलत है।",(A) और (R) दोनों सही हैं और व्याख्या भी सही है।,D,ARC_8b8cd46e,Assertion and Reason
Archaeology,Question Papers of NET June 2015,Paper III,46,स्थापना (A) : कुषाणा राजाओं ने स्वर्ण सिक्के चलाये। कारण (R) : वे रोमन सिक्कों से प्रेरित थे। कूट :,(A) सही है और (R) गलत है।,"(A) और (R) दोनों सही हैं और (R), (A) की सही व्याख्या है।","(A) और (R) दोनों सही हैं और (R), (A) की सही व्याख्या नहीं है।",(A) गलत है और (R) सही है।,B,ARC_bb533289,Assertion and Reason
Archaeology,Question Papers of NET June 2015,Paper III,47,स्थापना (A) : कुषाणा सिक्कों के पृष्ठ भाग पर अच्छी संख्या में यूनानी और इरानी देवताओं का अंकन है। कारण (R) : क्योंकि वे यूनानी और इरानी धर्म को लोकप्रिय बनाना चाहते थे जिसका ब्राह्मणा धर्म से विरोध था। कूट :,(A) और (R) दोनों सही हैं।,"(A) सही है, (R) गलत है।","(A) गलत है, (R) सही है।",(A) और (R) दोनों सही हैं परन्तु (R) की व्याख्या सही नहीं है।,D,ARC_c20bdef1,Assertion and Reason
Archaeology,Question Papers of NET June 2015,Paper III,48,स्थापना (A) : चैत्य गुफा संख्या 19 और 26 पूर्वकालिक चैत्यों से बिलकुल भिन्न हैं। कारण (R) : क्योंकि उनके भीतर और बाहर समृद्ध शिल्प का अंकन है और महायान धर्म से आकृतियों की प्रचुरता है। कूट :,"(A) सही है, लेकिन (R) गलत है।",(A) और (R) दोनों सही हैं।,(A) और (R) दोनों गलत हैं।,"(A) गलत है, लेकिन (R) सही है।",B,ARC_6905bcef,Assertion and Reason
Archaeology,Question Papers of NET June 2015,Paper III,49,निम्नलिखित पुरातात्विक स्थलों को कालक्रमानुसार व्यवस्थित कीजिए : (i) नवदाटोली  (ii) सुरकोटदा (iii) पैयमपल्ली (iv) मैहर कूट :,"(iii), (i), (ii), (iv)","(i), (iv), (iii), (ii)","(iv), (ii), (i), (iii)","(ii), (iii), (iv), (i)",C,ARC_4eafa37b,Sequence / Ordering
Archaeology,Question Papers of NET June 2015,Paper III,50,निम्नलिखित को कालक्रमानुसार व्यवस्थित कीजिए : (i) बारा        (ii) कब्रिस्तान आर-37 (iii) भिरडाना (iv) गांधार कब्रिस्तान संस्कृति कूट :,"(iii), (ii), (i), (iv)","(ii), (i), (iv), (iii)","(iv), (iii), (ii), (i)","(iii), (iv), (i), (ii)",A,ARC_ac0edcb3,Sequence / Ordering
Archaeology,Question Papers of NET June 2015,Paper III,51,निम्नलिखित प्रकाशनों को उनके प्रकाशन वर्ष के क्रम में व्यवस्थित कीजिए : (i) थियोरेटिकल ईसुज इन आर्किओलॉजी (ii) इण्डिया-एन आर्किओलॉजिकल हिस्ट्री (iii) दि एक्सटर्नल ट्रेड आफ दि इन्डस सिविलाइजेशन (iv) आर्किओलॉजिकल ज्योग्राफी आफ दि गंगा-प्लेन : दि लोवर एण्ड मिडिल गंगा। कूट :,"(iii), (ii), (iv), (i)","(i), (iv), (ii), (iii)","(i), (ii), (iii), (iv)","(iv), (iii), (ii), (i)",A,ARC_33599e68,Sequence / Ordering
Archaeology,Question Papers of NET June 2015,Paper III,52,निम्नलिखित को कालक्रमानुसार व्यवस्थित कीजिए : (i) टालेगाँव    (ii) रामापुरम (iii) बाघोर III (iv) अत्तिरमपक्कम कूट :,"(ii), (i), (iii), (iv)","(iv), (iii), (i), (ii)","(iv), (iii), (ii), (i)","(i), (ii), (iii), (iv)",B,ARC_1b4b7a86,Sequence / Ordering
Archaeology,Question Papers of NET June 2015,Paper III,53,निम्नलिखित को कालक्रमानुसार व्यवस्थित कीजिए : (i) नागदा (ii) मानेर (iii) मैहर (iv) चित्रकूट फाल्स कूट :,"(i), (ii), (iii), (iv)","(iv), (iii), (ii), (i)","(iii), (iv), (ii), (i)","(i), (ii), (iv), (iii)",C,ARC_2b7a4d0a,Sequence / Ordering
Archaeology,Question Papers of NET June 2015,Paper III,54,निम्नलिखित दक्षिणी नवपाषाणिक उत्खननों का काल क्रमानुसार व्यवस्थित कीजिए : (i) संगन्नकल्लू (ii) टेक्कलकोटा (iii) बुधिहाल (iv) ब्रहमगिरी कूट :,"(ii), (iii), (i), (iv)","(iv), (i), (ii), (iii)","(iii), (i), (ii), (iv)","(i), (iii), (ii), (iv)",B,ARC_532bf309,Sequence / Ordering
Archaeology,Question Papers of NET June 2015,Paper III,55,निम्नलिखित अभिलेखों को सही कालक्रमानुसार व्यवस्थित कीजिए : (i) अमोघवर्ष I का संजन ताम्र पत्र लेख (ii) भास्करवर्मन का निधानपुर ताम्र पत्र लेख (iii) विजयसेन का देवपाड़ा अभिलेख (iv) चहमान विग्रहराज II का हर्ष पाषाण अभिलेख कूट :,"(i), (ii), (iii), (iv)","(ii), (iv), (iii), (i)","(iv), (iii), (i), (ii)","(ii), (i), (iv), (iii)",A,ARC_c6fa27c7,Sequence / Ordering
Archaeology,Question Papers of NET June 2015,Paper III,56,निम्नलिखित पुरातात्विक उपलब्धियों को कालक्रमानुसार व्यवस्थित कीजिए : (i) ताम्र मानव आकृति (ii) ब्यूरिन (iii) मेनहिर (iv) गर्त आवास कूट :,"(ii), (i), (iv), (iii)","(iv), (ii), (iii), (i)","(i), (iii), (ii), (iv)","(ii), (iv), (i), (iii)",D,ARC_cc8a09d1,Sequence / Ordering
Archaeology,Question Papers of NET June 2015,Paper III,57,निम्नलिखित को कालक्रमानुसार व्यवस्थित कीजिए : (i) महाश्म                          (ii) ताम्र-भण्डार (iii) लाल पालिशदार मृदभाण्ड (iv) राख के ढेर कूट :,"(iv), (iii), (i), (ii)","(iii), (ii), (iv), (i)","(ii), (iv), (i), (iii)","(iv), (ii), (i), (iii)",D,ARC_473ef97f,Sequence / Ordering
Archaeology,Question Papers of NET June 2015,Paper III,58,निम्नलिखित अभिलेखों को कालक्रमानुसार व्यवस्थित कीजिए : (i) रूद्रदामन का गिरनार प्रस्तर अभिलेख (ii) हुविष्क का मथुरा प्रस्तर अभिलेख (iii) कनिष्क द्वितीय का आरा प्रस्तर अभिलेख (iv) रूद्रदामन प्रथम के राज्यकाल का अन्धाऊ प्रस्तर अभिलेख कूट :,"(iv), (ii), (i), (iii)","(i), (ii), (iii), (iv)","(iii), (i), (ii), (iv)","(ii), (iv), (i), (iii)",A,ARC_efe5bf2e,Sequence / Ordering
Archaeology,Question Papers of NET June 2015,Paper III,59,निम्नलिखित को सही कालक्रमानुसार व्यवस्थित कीजिए : (i) रधानपुर अभिलेख (ii) पुलकेशिन द्वितीय का ऐहोल अभिलेख (iii) प्रभावतीगुप्त का पूना ताम्रपत्र अभिलेख (iv) कुमारगुप्त प्रथम का कर्मदांडा अभिलेख कूट :,"(ii), (iv), (i), (iii)","(iv), (i), (iii), (ii)","(iii), (iv), (ii), (i)","(i), (ii), (iii), (iv)",C,ARC_0f2791fb,Sequence / Ordering
Archaeology,Question Papers of NET June 2015,Paper III,60,निम्नलिखित अभिलेखों को सही कालक्रमानुसार व्यवस्थित कीजिए : (i) भानुगुप्त का एरण प्रस्तर स्तम्भलेख (ii) कर्मदांडा प्रस्तर लिङ्गा स्तम्भलेख (iii) कुमारगुप्त का सारनाथ बौद्ध प्रस्तर मूर्ति (iv) संक्षोभ का खोह ताम्रपत्र अभिलेख सही उत्तर चुने। कूट :,"(iv), (i), (iii), (ii)","(i), (ii), (iv), (iii)","(ii), (iii), (i), (iv)","(ii), (i), (iv), (iii)",C,ARC_557c7e25,Sequence / Ordering
Archaeology,Question Papers of NET June 2015,Paper III,61,निम्नलिखित को कालक्रमानुसार व्यवस्थित कीजिए : (i) रूम्मिनदेई स्तम्भ (ii)हेलियोडोरस का विदिशा स्तम्भ (iii) मेहरौली का लौह स्तम्भ (iv) साँची सिंह स्तम्भ कूट :,"(i), (ii), (iii), (iv)","(ii), (i), (iv), (iii)","(i), (iv), (ii), (iii)","(ii), (iii), (iv), (i)",C,ARC_ce9fd470,Sequence / Ordering
Archaeology,Question Papers of NET June 2015,Paper III,62,निम्नलिखित को सही कालक्रमानुसार व्यवस्थित कीजिए : (i) लिङ्गराज मन्दिर (ii) विदिशा मन्दिर का अवशेष (iii) भीतरगाँव मन्दिर (iv) भूमरा मन्दिर कूट :,"(i), (ii), (iii), (iv)","(ii), (i), (iv), (iii)","(ii), (iv), (iii), (i)","(iii), (iv), (ii), (i)",C,ARC_e1ceb2d3,Sequence / Ordering
Archaeology,Question Papers of NET June 2015,Paper III,63,निम्नलिखित को कालक्रमानुसार व्यवस्थित करें : (i) कार्ले की गुफाएँ (ii) लोमश ऋषि गुफा (iii) भाजा की गुफाएँ (iv) उदयगिरी गुफाएँ कूट :,"(iv), (iii), (i), (ii)","(iii), (ii), (iv), (i)","(ii), (iii), (i), (iv)","(i), (ii), (iii), (iv)",C,ARC_3740e5ef,Sequence / Ordering
Archaeology,Question Papers of NET June 2015,Paper III,64,सूची- I की मदों को सूची - II की मदों से सुमेलित कीजिए : सूची - I                सूची - II (a) ज्वालापुरम       (i) राजस्थान (b) पैसरा              (ii) आन्ध्र प्रदेश (c) सिंगी तलाव      (iii) महाराष्ट्र (d) चिर्की              (iv) बिहार कूट : (a) (b) (c) (d),(iii) (i) (iv) (ii),(i) (ii) (iv) (iii),(ii) (iv) (i) (iii),(i) (ii) (iii) (iv),C,ARC_40a4b7e2,Match the List
Archaeology,Question Papers of NET June 2015,Paper III,65,निम्नलिखित सूची - I के पुरास्थलों को सूची - II के उत्खननकर्ताओं से सुमेलित कीजिए : सूची - I               सूची - II (a) बिसौली        (i) वाई. डी. शर्मा (b) रोज्दी           (ii)बी.बी. लाल (c) अल्लाहदीनों   (iii) जी.एल. पोस्सल (d) बारा             (iv) डब्लू.ए. फेअरसर्विस जूनियर कूट : (a) (b) (c) (d),(i) (iv) (iii) (ii),(ii) (iii) (iv) (i),(iv) (i) (ii) (iii),(iii) (ii) (i) (iv),B,ARC_127cf43b,Match the List
Archaeology,Question Papers of NET June 2015,Paper III,66,सूची - I के पुरास्थलों को सूची - II के नदियों से सुमेलित कीजिए : सूची - I                सूची - II (a) कायथा            (i)गंगा (b) झूसी              (ii) बनास (c) कौशाम्बी         (iii) यमुना (d) अहाड़            (iv) छोटी काली सिंध कूट : (a) (b) (c) (d),(iii) (iv) (ii) (i),(ii) (iii) (i) (iv),(iv) (i) (iii) (ii),(i) (ii) (iv) (iii),C,ARC_cfc689c9,Match the List
Archaeology,Question Papers of NET June 2015,Paper III,67,सूची - I के नामों को सूची - II की मदों से सुमेलित कीजिए : सूची - I                सूची - II (a) शोर्तुघई           (i) ग्रे चटे (b) सक्कर-रोहड़ी   (ii) लैपिसलजुली (c) खेतड़ी            (iii) स्वर्ण कण (d) नदि बालू         (iv) ताम्बा कूट : (a) (b) (c) (d),(iv) (iii) (ii) (i),(iii) (ii) (i) (iv),(ii) (i) (iii) (iv),(ii) (i) (iv) (iii),D,ARC_9e17e21c,Match the List
Archaeology,Question Papers of NET June 2015,Paper III,68,सूची - I के पुरास्थलों को सूची - II की मदों के साथ सुमेलित कीजिए : सूची - I           सूची - II (a) मिर्जापुर     (i) जवार (b) रोज्दी        (ii)ताम्र भाला (c) जखेडा      (iii) कपास प्रमाण (d) मेहरगढ़     (iv) लौह हल फाल कूट : (a) (b) (c) (d),(iv) (iii) (i) (ii),(iii) (ii) (i) (iv),(ii) (i) (iv) (iii),(iv) (ii) (iii) (i),C,ARC_34634eea,Match the List
Archaeology,Question Papers of NET June 2015,Paper III,69,सूची - I के मदों को सूची - II के मदों से सुमेलित कीजिए : सूची - I                   सूची - II (a) महाबलीपुरम       (i) कन्दरिया महादेव (b) ऐलोरा               (ii) महास्तुप (c) खजुराहो            (iii) कैलाशनाथ (d) साँची                (iv) पाण्डव रथ कूट : (a) (b) (c) (d),(iv) (iii) (i) (ii),(ii) (i) (iii) (iv),(i) (iv) (ii) (iii),(ii) (i) (iv) (iii),A,ARC_58430779,Match the List
Archaeology,Question Papers of NET June 2015,Paper III,70,सूची - I के मदों को सूची - II के मदों से सुमेलित कीजिए : सूची - I               सूची - II (a) आरदोक्षो        (i) कुमारगुप्त प्रथम (b) लक्ष्मी            (ii) कनिष्क प्रथम (c) शिवा            (iii) चन्द्रगुप्त द्वितीय (d) कार्तिकेय       (iv) समुद्रगुप्त कूट : (a) (b) (c) (d),(iv) (ii) (iii) (i),(iv) (iii) (ii) (i),(iii) (i) (iv) (ii),(ii) (i) (iii) (iv),B,ARC_06606c4e,Match the List
