subject,exam_name,paper_number,question_number,question_text,option_a,option_b,option_c,option_d,correct_answer,unique_question_id,question_type
Indian Culture,"Question Papers of NET June 2013 (UGC NET on 30th June, 2013)",Paper III,31,निम्नलिखित मौर्य अधिकारियों में कौन तौल- मान का प्रभारी था ?,पण्याध्यक्ष,पौतवाध्यक्ष,रज्जुक,रूपदर्शक,B,IND_a92e5e93,Normal MCQ
Indian Culture,"Question Papers of NET June 2013 (UGC NET on 30th June, 2013)",Paper III,32,हूण राजकुमारी आवल्ल देवी किसकी एक रानी थी ?,गांगेयदेव,कर्ण,धर्मपाल,पृथ्वीराज चौहान,B,IND_ef514655,Normal MCQ
Indian Culture,"Question Papers of NET June 2013 (UGC NET on 30th June, 2013)",Paper III,33,एलोरा का कैलाश मंदिर किस शिव मूर्ति के लिए प्रसिद्ध है ?,त्रिपुरान्तक मूर्ति,विष्णुअनुग्रह मूर्ति,रावणानुग्रह मूर्ति,अर्जुनानुगृहमूर्ति,C,IND_f7cde08d,Normal MCQ
Indian Culture,"Question Papers of NET June 2013 (UGC NET on 30th June, 2013)",Paper III,34,निम्नलिखित चोल शासकों में से किसने अपने साम्राज्य के व्यापार के रक्षार्थ दक्षिण-पूर्वीय एशियाई देशों पर आक्रमण किया ?,राजराज I,राजेन्द्र,उपरोक्त दोनों,उपरोक्त में से कोई नहीं,C,IND_1fa7655e,Normal MCQ
Indian Culture,"Question Papers of NET June 2013 (UGC NET on 30th June, 2013)",Paper III,35,निम्नलिखित चोल शासकों में से किसने वेंगी के चालुक्यों से वैवाहिक सम्बन्ध स्थापित किये ?,परान्तक,राजराज I,राजेन्द्र,राजराज II,B,IND_53ee380b,Normal MCQ
Indian Culture,"Question Papers of NET June 2013 (UGC NET on 30th June, 2013)",Paper III,36,यह किसका कथन है की तारीख-ए-फिरोजशाही का लेखक जियाउद्दीन बरनी इतिहास को धर्मशास्त्र की एक शाखा समझता है ?,मोहम्मद हबीब,ए.बी.एम. हबीबुल्लाह,आई.एच. कुरैशी,पीटर हार्डी,D,IND_879e1dd0,Normal MCQ
Indian Culture,"Question Papers of NET June 2013 (UGC NET on 30th June, 2013)",Paper III,37,भारतवर्ष की इस्लामिक वास्तुकला में गुलदस्ता क्या है ?,एक अलंकृत बुर्ज,पुष्प सुसज्जा,पत्थर से बनी छिद्रित जाली,रंगबिरंगी अन्तर्गुम्फित तत्त्वों से सजावट,A,IND_7e6b9b94,Normal MCQ
Indian Culture,"Question Papers of NET June 2013 (UGC NET on 30th June, 2013)",Paper III,38,यह किसका कहना है कि मध्यकालीन भक्ति आन्दोलन मध्यकाल की सामंतवादी व्यवस्था का प्रतिबिम्ब था ?,के.ए. निजामी,डी.डी. कोशाम्बी,आर.एस. शर्मा,ताराचन्द,C,IND_7cb6d592,Normal MCQ
Indian Culture,"Question Papers of NET June 2013 (UGC NET on 30th June, 2013)",Paper III,39,अपनी स्वयं की एक रचना में किसने यह टिप्पणी की है कि सूफियों ने सर्वदा जिन लोगों के बीच वह रहे और कार्य किया उन्हीं लोगों की भाषा को अपनाया ?,मुल्ला दाऊद,मलिक मोहम्मद जायसी,शेख फरीदुद्दीन शकरगंज,दारा शिकोह,B,IND_cf11e7d1,Normal MCQ
Indian Culture,"Question Papers of NET June 2013 (UGC NET on 30th June, 2013)",Paper III,40,निम्नलिखित में से कौन सा संगीत एवं नृत्य संबंधी ग्रंथ है ?,नाट्यचूडामणि,तुहफात-उल-हिन्द,परिमाणां मंजरी,रसिक प्रिया,A,IND_4fc9c529,Normal MCQ
Indian Culture,"Question Papers of NET June 2013 (UGC NET on 30th June, 2013)",Paper III,41,निम्नलिखित में से कौन सा कथन विजयनगर राज्य के बारे में सही नहीं है ?,विजयनगर शासकों ने जैन धर्म को भी संरक्षण दिया ।,दक्षिण भारत में बसने वाले ईसाई मिशनरिओं को अपने धर्म प्रचार की अनुमति दी गई थी ।,विजयनगर सेना में नियुक्त मुसलमान सैनिकों को नमाज अदा करने की स्वतंत्रता दी गई थी ।,पुर्तगाली यात्री फरनाओ नूनीज 1467 ईसवी में विजयनगर आया था ।,D,IND_57dc6f3e,Identify the Incorrect Statement
Indian Culture,"Question Papers of NET June 2013 (UGC NET on 30th June, 2013)",Paper III,42,"कश्मीर का कौन सा सुल्तान गैर-मुस्लिम त्योहार जैसे की जैन स्थानक द्वारा की जाने वाली बरतनों की पूजा, नागयात्रा और गणचक्र मनाने में सम्मिलित होता था ?",शमसुद्दीन,सुल्तान सिकन्दर,ज़ैन-उल-अबिदीन,युसुफ शाह,C,IND_d4ef7d4d,Normal MCQ
Indian Culture,"Question Papers of NET June 2013 (UGC NET on 30th June, 2013)",Paper III,43,मोहम्मद गांवा का मदरसा कहाँ पर बनाया गया था ?,गुलबर्गा,दौलताबाद,बीजापुर,बीदर,D,IND_749fdc5d,Normal MCQ
Indian Culture,"Question Papers of NET June 2013 (UGC NET on 30th June, 2013)",Paper III,44,दिल्ली में 'दीन पनाह' नामक एक नये शहर की नींव किसने रखी थी ?,सिकंदर लोदी,हुमायूँ,शेरशाह सूरी,शाहजहाँ,B,IND_f9b8bd63,Normal MCQ
Indian Culture,"Question Papers of NET June 2013 (UGC NET on 30th June, 2013)",Paper III,45,अबुल फ़ज़ल की अवधारणा रवा-ए-रोज़ी की व्याख्या है,राज्य और लोगों के बीच सामाजिक अनुबन्ध ।,लोगों को रोजगार दिलाने के लिए ।,रोज़गार का सिद्धान्त ।,उपरोक्त में से कोई नहीं ।,A,IND_fd7171a4,Normal MCQ
Indian Culture,"Question Papers of NET June 2013 (UGC NET on 30th June, 2013)",Paper III,46,नीचे दो कथन हैं । जिनमें से प्रथम को अभिकथन (A) एवं दूसरे को तर्क (R) कहा गया है। अभिकथन (A) : चित्रकला को धर्मनिष्ठ विचारधारा के जकड़-जाने से मुक्त कराने का प्रथम सचेतन प्रयास अकबर के द्वारा किया गया । तर्क (R) : धर्मनिरपेक्ष विषयकों से परिपूर्ण पारंपरिक भारतीय कला से अकबर अत्यधिक प्रभावित था । उपरोक्त दो कथनों के संदर्भ में निम्नलिखित में से कौन सा सही उत्तर है ?,"(A) और (R) दोनों सही हैं और (R), (A) का सही स्पष्टीकरण है ।","(A) और (R) दोनों सही हैं, परन्तु (R), (A) का सही स्पष्टीकरण नहीं है।","(A) सही है, परन्तु (R) गलत है ।","(A) गलत है, परन्तु (R) सही है ।",C,IND_7d7ba75c,Assertion and Reason
Indian Culture,"Question Papers of NET June 2013 (UGC NET on 30th June, 2013)",Paper III,47,कौन सा मुगल सम्राट प्रतिकृतिओं की प्रमाणिकता की जाँच-पड़ताल विभिन्न साक्ष्यों से करता था ?,अकबर,जहाँगीर,शाहजहाँ,मोहम्मदशाह,B,IND_b65bb85c,Normal MCQ
Indian Culture,"Question Papers of NET June 2013 (UGC NET on 30th June, 2013)",Paper III,48,हिन्दुस्तानी शास्त्रीय गायन की किस शैली का नामकरण एक फारसी शब्द से हुआ है जिसका अर्थ है 'कल्पना' ?,ख्याल,ध्रुपद,भैरवी,मल्हार,A,IND_061e5279,Normal MCQ
Indian Culture,"Question Papers of NET June 2013 (UGC NET on 30th June, 2013)",Paper III,49,"वहाँ महत्त्वपूर्ण भवनों की नींव रखने की परंपरा थी, इस परंपरा का पालन करते हुए दिल्ली की जामा मस्जिद की नींव रखी थी :",बादशाह शाहजहाँ ने,शाहज़ादा औरंगजेब ने,शाहज़ादा दारा शिकोह ने,जहाँआरा बेगम ने,A,IND_ab786233,Normal MCQ
Indian Culture,"Question Papers of NET June 2013 (UGC NET on 30th June, 2013)",Paper III,50,उर्दू के प्रारंभिक दक्खनी शैली का अंतिम महान कवि कौन था ?,शम्सुद्दीन वलीउल्लाह वली,सादुल्ला गुलशन,जत्ताली,मिर्जा बेदिल,A,IND_19f99361,Normal MCQ
Indian Culture,"Question Papers of NET June 2013 (UGC NET on 30th June, 2013)",Paper III,51,राजा दीन दयाल किस दरबार में सरकारी फोटोग्राफर थे ?,जोधपुर दरबार,पटियाला दरबार,हैदराबाद निज़ाम का दरबार,त्रावणकोर दरबार,C,IND_e86d74fe,Normal MCQ
Indian Culture,"Question Papers of NET June 2013 (UGC NET on 30th June, 2013)",Paper III,52,"उपनिवेशी युग के निम्नलिखित कलाकारों, जिन्होंने भारतीय दृश्यों को चित्रित किया है, में से कौन सा कलाकार विषम है ?",हेनरी हारडिंग,विलियम प्रिंसेप,थॉमस डानिएल,विलियम डानिएल,A,IND_96aae4f4,Identify the Incorrect Statement
Indian Culture,"Question Papers of NET June 2013 (UGC NET on 30th June, 2013)",Paper III,53,"मोहम्मदन एंग्लो -ओरिएन्टल कॉलेज, जो बाद में अलीगढ़ मुस्लिम विश्वविद्यालय बन गया, का संस्थापक कौन था ?",मौलाना अबुल कलाम आजाद,सर सैयद अहमद खान,जाकिर हुसैन,एम.ए. अन्सारी,B,IND_247ad2d7,Normal MCQ
Indian Culture,"Question Papers of NET June 2013 (UGC NET on 30th June, 2013)",Paper III,54,"भारत की स्वतंत्रता से पूर्व, निम्नलिखित में से कौन एक कलाकार नहीं था ?",नन्दलाल बोस,बसंती देवी,अमृता शेरगिल,अबरेन्द्रनाथ टैगोर,B,IND_cd07c686,Identify the Incorrect Statement
Indian Culture,"Question Papers of NET June 2013 (UGC NET on 30th June, 2013)",Paper III,55,ऑल इंडिया वूमेन्स कान्फेरेंस कब बनाई गई थी ?,1922,1927,1929,1930,B,IND_6a59d121,Normal MCQ
Indian Culture,"Question Papers of NET June 2013 (UGC NET on 30th June, 2013)",Paper III,56,इण्डियन नेशनल कांग्रेस के उदय से पूर्व के सबसे महत्त्वपूर्ण राष्ट्रवादी संगठन को चिन्हित कीजिए :,द मद्रास महाजन सभा,द इण्डिन एसोसिएशन ऑफ कलकत्ता,पूना सार्वजनिक सभा,बोम्बे प्रेसिडेंसी एसोसिएशन,B,IND_0d113f16,Normal MCQ
Indian Culture,"Question Papers of NET June 2013 (UGC NET on 30th June, 2013)",Paper III,57,भारतीय राष्ट्रीय काँग्रेस के किस सत्र में मौलिक अधिकारों पर प्रस्ताव पारित किया गया था ?,सूरत सत्र (1907),गया सत्र (1922),लाहौर सत्र (1929),करांची सत्र (1931),D,IND_91b867dd,Normal MCQ
Indian Culture,"Question Papers of NET June 2013 (UGC NET on 30th June, 2013)",Paper III,58,निम्नलिखित में से कौन उग्रवादी राष्ट्रवाद का नेता नहीं था ?,राजनारायण बोस,वी.एस. चिपलूनकर विष्णुशास्त्री,अरबिन्दो घोष,शशिपद बनर्जी,D,IND_d10735c5,Identify the Incorrect Statement
Indian Culture,"Question Papers of NET June 2013 (UGC NET on 30th June, 2013)",Paper III,59,"निम्नलिखित में से किसने यह लिखा था कि ""मैं क्यों नास्तिक हूँ ?",भगतसिंह,चन्द्रशेखर आजाद,राजगुरु,सूर्य सेन,A,IND_f0ebf1a0,Normal MCQ
Indian Culture,"Question Papers of NET June 2013 (UGC NET on 30th June, 2013)",Paper III,60,निम्नलिखित सूची में से किस एक लेखक का गांधी के विचारों पर प्रभाव नहीं पड़ा था ?,लियो टॉल्सटाय,रस्किन,एडम स्मिथ,नर्मदा शंकर,C,IND_fbd90165,Normal MCQ
Indian Culture,"Question Papers of NET June 2013 (UGC NET on 30th June, 2013)",Paper III,61,निम्नलिखित में से कौन सा कथन गांधी के ग्राम विकास संबंधी विचारों के अनुसार गलत है ?,गाँवों में बड़े-बड़े उद्योग लगाना ।,आम जनता के लिए ‘प्राथमिक शिक्षा' की प्रणाली पर बल देना।,गाँवों को स्वच्छ रखने संबंधी अभियान ।,ग्रामीणों के खाद्य पोषण में सुधार ।,A,IND_24f23adb,Identify the Incorrect Statement
Indian Culture,"Question Papers of NET June 2013 (UGC NET on 30th June, 2013)",Paper III,62,"1938 में भारतीय राष्ट्रीय कांग्रेस द्वारा गठित ""नेशनल प्लानिंग कमेटी” का अध्यक्ष कौन था ?",जवाहरलाल नेहरू,एम.आर. जयकर,राम मनोहर लोहिया,राजेन्द्र प्रसाद,A,IND_d61caa80,Normal MCQ
Indian Culture,"Question Papers of NET June 2013 (UGC NET on 30th June, 2013)",Paper III,63,निम्नलिखित में से कौन प्रार्थना समाज के नेता थे ?,गोपाल हरि देशमुख,वासुदेव बलवंत फड़के,आर.जी. भंडारकर,गोपाल कृष्ण गोखले,C,IND_351e0416,Normal MCQ
Indian Culture,"Question Papers of NET June 2013 (UGC NET on 30th June, 2013)",Paper III,64,संस्कृति के अध्ययन में प्रमुखतया कौन से पक्ष आते हैं ?,भाषा एवं परम्परा,लोगों की आर्थिक स्थिति,क्षेत्रीय भूगोल,एक राष्ट्र का इतिहास,A,IND_5174f338,Normal MCQ
Indian Culture,"Question Papers of NET June 2013 (UGC NET on 30th June, 2013)",Paper III,65,निम्नलिखित में से कौन सा कथन सही नहीं है ?,संस्कृति जीवन शैली नहीं है ।,संस्कृति समाज की जीवन शैली एवं व्यवहार का अध्ययन है ।,"संस्कृति भाषा, परम्परा और रीति-रिवाज का अध्ययन है ।",संस्कृति परम्परा के सम्बन्ध में अतीत को वर्तमान से जोड़ती है।,A,IND_4bba94fc,Identify the Incorrect Statement
Indian Culture,"Question Papers of NET June 2013 (UGC NET on 30th June, 2013)",Paper II,1,कुछ स्थानों के नवपाषाण-संस्कृति के निवासी गर्त निवासों में रहते थे इसका संकेत कहाँ के पुरातात्त्विक उत्खननों से लगता है ?,असम,कश्मीर,मध्य प्रदेश,महाराष्ट्र,B,IND_5d0d7bfd,Normal MCQ
Indian Culture,"Question Papers of NET June 2013 (UGC NET on 30th June, 2013)",Paper II,2,निम्नलिखित आर्य देवताओं में किनका बोगजकोई अभिलेख में उल्लेख हुआ है ? 1. इन्द्र 2. मित्र 3. नासत्य 4. वरुण 5. यम नीचे के कूट से सही उत्तर का चयन कीजिए : कूट :,केवल 1 और 2,केवल 2 और 3,"1, 4 और 5","1, 2, 3 और 4",D,IND_79492745,Normal MCQ
Indian Culture,"Question Papers of NET June 2013 (UGC NET on 30th June, 2013)",Paper II,3,सूची-I को सूची-II से सुमेलित कीजिए तथा सूचियों के नीचे दिए गए कूट से सही उत्तर का चयन कीजिए : सूची - I (वैदिक नदियाँ)        सूची - II (आधुनिक नाम) a. अस्किनी 1. चिनाब b. कुभा 2. काबुल c. परुष्नी 3. झेलम d. वितस्ता 4. रावी कूट :,1 2 4 3,2 3 1 4,3 4 2 1,4 3 1 2,A,IND_7a780d77,Match the List
Indian Culture,"Question Papers of NET June 2013 (UGC NET on 30th June, 2013)",Paper II,4,"यजुर्वेद की किस संहिता में केवल मंत्र हैं, गद्य नहीं ?",वाजसनेयी,तैत्तिरीय,मैत्रायणीय,कठ,A,IND_ce0150f5,Normal MCQ
Indian Culture,"Question Papers of NET June 2013 (UGC NET on 30th June, 2013)",Paper II,5,उत्तर वैदिक काल में कर संग्रह करने वाले अधिकारी को कहा जाता था :,संग्रहीता,बलाधिकृत,अक्षवाप,भागदुध,D,IND_a7c1b5c1,Normal MCQ
Indian Culture,"Question Papers of NET June 2013 (UGC NET on 30th June, 2013)",Paper II,6,निम्नलिखित में से कौन वेदांग ज्योतिष के लेखक के रूप में प्रसिद्ध है ?,आर्यभट्ट,ब्रह्मगुप्त,लगध,लाटदेव,C,IND_7dee2056,Normal MCQ
Indian Culture,"Question Papers of NET June 2013 (UGC NET on 30th June, 2013)",Paper II,7,गौतम बुद्ध और तीर्थंकर महावीर समकालिक थे इस बात की जानकारी कहाँ से होती है ?,आचारांग सूत्र,कल्पसूत्र,ललित विस्तर,विनय पिटक,D,IND_0f83a6e9,Normal MCQ
Indian Culture,"Question Papers of NET June 2013 (UGC NET on 30th June, 2013)",Paper II,8,निम्नलिखित में से कौन गौतम बुद्ध के जन्म स्थान के विषय में एक अभिलेखिक साक्ष्य है ?,अशोक का निगली सागर अभिलेख,अशोक का रुम्मिनदेई अभिलेख,कनिष्क का सारनाथ अभिलेख,हुविष्क का मथुरा अभिलेख,B,IND_7560b523,Normal MCQ
Indian Culture,"Question Papers of NET June 2013 (UGC NET on 30th June, 2013)",Paper II,9,निम्नलिखित में से किस विवाह प्रकार में कन्या- मूल्य देने की शर्त होती थी ?,आर्ष,आसुर,दैव,प्राजापत्य,B,IND_812c80b3,Normal MCQ
Indian Culture,"Question Papers of NET June 2013 (UGC NET on 30th June, 2013)",Paper II,10,विद्या की एक शाखा के रूप में वार्ता का तात्पर्य है :,वाद-विवाद,समकालीन घटनाएँ,कूटनीति,कृषि एवं वाणिज्य,D,IND_caf514b0,Normal MCQ
Indian Culture,"Question Papers of NET June 2013 (UGC NET on 30th June, 2013)",Paper II,11,राज्य के सात अंगों में किसका नामोल्लेख नहीं है ?,दूत,जनपद,कोष,मित्र,A,IND_4aeeeed6,Identify the Incorrect Statement
Indian Culture,"Question Papers of NET June 2013 (UGC NET on 30th June, 2013)",Paper II,12,कौन सा प्राचीन तमिल ग्रन्थ यह कहता है कि तमिल देश में एक अनुष्ठान के रूप में विवाह की स्थापना आर्यों द्वारा की गई थी ?,वलयपति,कुण्डलकेशि,तोलकाप्पियम,मणिमेकलाइ,C,IND_62fadea9,Normal MCQ
Indian Culture,"Question Papers of NET June 2013 (UGC NET on 30th June, 2013)",Paper II,13,निम्नलिखित में से कौन यौधेयों के प्राचीन टकसाल-केन्द्र थे ? नीचे दिए गए कूट की सहायता से सही उत्तर का चयन कीजिए : 1. अग्रोहा 2. बयाना 3. रोहतक 4. सुनेत कूट :,1 और 2,2 और 3,3 और 4,"2, 3 और 4",C,IND_77e61be0,Normal MCQ
Indian Culture,"Question Papers of NET June 2013 (UGC NET on 30th June, 2013)",Paper II,14,निम्नलिखित में से कौन से पत्तन दक्षिण भारत के पूर्वी तट पर स्थित थे ? 1. कावेरीपट्टनम 2. कोरकै 3. मुशिरि 4. तोंडी नीचे के कूट से सही उत्तर का चयन कीजिए :,1 एवं 2,2 एवं 3,1 एवं 4,3 एवं 4,A,IND_6b9d5eec,Normal MCQ
Indian Culture,"Question Papers of NET June 2013 (UGC NET on 30th June, 2013)",Paper II,15,सूची-I को सूची-II से सुमेलित कीजिए तथा सूचियों के नीचे दिए गए कूट से सही उत्तर का चयन कीजिए : सूची - I (राजा)      सूची - II (रानियाँ) a. समुद्रगुप्त 1. अनन्तदेवी b. चन्द्रगुप्त II 2. दत्तदेवी c. कुमारगुप्त I 3. ध्रुवदेवी d. नरसिंहगुप्त 4. मित्रदेवी कूट :,1 2 3 4,2 3 1 4,1 2 4 3,4 3 2 1,B,IND_63c55411,Match the List
Indian Culture,"Question Papers of NET June 2013 (UGC NET on 30th June, 2013)",Paper II,16,अभिलेखों के निम्नलिखित लेखकों में से कौन कालिदास की कीर्ति प्राप्त करने का दावा करता है ?,हरिषेण,रविकीर्ति,वासुल,वत्सभट्टि,B,IND_84e17848,Normal MCQ
Indian Culture,"Question Papers of NET June 2013 (UGC NET on 30th June, 2013)",Paper II,17,सारनाथ में धर्मचक्र जिनविहार का निर्माण करवाने वाली कुमारदेवी किसकी एक रानी थी ?,गुप्त राजा चन्द्रगुप्त-I,पुष्यभूति राजा हर्ष,पाल राजा महीपाल,गहड़वाल राजा गोविन्द चन्द्र,D,IND_ee0a0faa,Normal MCQ
Indian Culture,"Question Papers of NET June 2013 (UGC NET on 30th June, 2013)",Paper II,18,ब्रह्मगुप्त ने अपने ब्रह्मसिद्धान्त में किस खगोलशास्त्री की कटु आलोचना की है ?,आर्यभट्ट,भास्कराचार्य,वराहमिहिर,एलेक्जेण्ड्रिया का पाल,A,IND_3fae411c,Normal MCQ
Indian Culture,"Question Papers of NET June 2013 (UGC NET on 30th June, 2013)",Paper II,19,निम्नलिखित में से कौन एक शैव आचार्य थे ?,भूतयोगी,भ्रान्तयोगी,कुलशेखर,सुन्दरमूर्ति,D,IND_962406a6,Normal MCQ
Indian Culture,"Question Papers of NET June 2013 (UGC NET on 30th June, 2013)",Paper II,20,सूची-I को सूची-II से सुमेलित कीजिए तथा सूचियों के नीचे दिए गए कूट से सही उत्तर का चयन कीजिए : सूची - I (आचार्य)       सूची - II (दार्शनिक संप्रदाय) a. ईश्वरकृष्ण 1. माध्यमिक b. लकुलीश 2. मीमांसा c. नागार्जुन 3. पाशुपत d. शबरस्वामिन् 4. सांख्य कूट :,1 2 3 4,2 3 4 1,3 1 2 4,4 3 1 2,D,IND_efaca1fc,Match the List
Indian Culture,"Question Papers of NET June 2013 (UGC NET on 30th June, 2013)",Paper II,21,धर्मशास्त्रकार बल्लालसेन कहाँ का राजा था ?,बंगाल,ओडिशा,गुजरात,मालवा,A,IND_2027a1d6,Normal MCQ
Indian Culture,"Question Papers of NET June 2013 (UGC NET on 30th June, 2013)",Paper II,22,निम्नलिखित देवताओं में से किसकी मूर्तियों में उन्हें लम्बे जूते पहने दिखाया गया हैं ?,विष्णु,शिव,सूर्य,उपर्युक्त में कोई नहीं,C,IND_6d3586cc,Normal MCQ
Indian Culture,"Question Papers of NET June 2013 (UGC NET on 30th June, 2013)",Paper II,23,सबसे बड़ा पल्लव रथ है,धर्मराज,भीम,अर्जुन,नकुल-सहदेव,A,IND_962d8910,Normal MCQ
Indian Culture,"Question Papers of NET June 2013 (UGC NET on 30th June, 2013)",Paper II,24,निम्नलिखित में से कौन एक महिला आलवार थी ?,आण्डाल,मधुर कवि,पेरुमाल,तिरुपान,A,IND_9d4d8f9a,Normal MCQ
Indian Culture,"Question Papers of NET June 2013 (UGC NET on 30th June, 2013)",Paper II,25,सती का प्रथम अभिलेखिक साक्ष्य निम्नलिखित में किसमें मिलता है ?,रुद्रदामन का अन्धऊ अभिलेख,नागनिका का नाणेघाट अभिलेख,समुद्रगुप्त का एरण अभिलेख,भानुगुप्त का एरण अभिलेख,D,IND_fed591d5,Normal MCQ
Indian Culture,"Question Papers of NET June 2013 (UGC NET on 30th June, 2013)",Paper II,26,वलभी संवत् किससे अभिन्न है ?,विक्रम संवत्,शक संवत्,गुप्त संवत्,हर्ष संवत्,C,IND_d9064cb5,Normal MCQ
Indian Culture,"Question Papers of NET June 2013 (UGC NET on 30th June, 2013)",Paper II,27,"निम्नलिखित में से किस लेखक ने अपने को ""कलिकाल-वाल्मीकि"" कहा है ?",कालिदास,भवभूति,भारवि,संध्याकर नन्दी,D,IND_4cc56310,Normal MCQ
Indian Culture,"Question Papers of NET June 2013 (UGC NET on 30th June, 2013)",Paper II,28,"नीचे दो वक्तव्य दिए गए हैं । एक को कथन (A) और दूसरे को कारण (R) कहा गया है : कथन (A) : रामानन्द, बसव तथा कबीर जैसे समतावादी धार्मिक सुधारकों ने अपने अनुयाइयों के बीच जाति-प्रथा को समाप्त करने का प्रयास किया । कारण (R) : उनके सम्प्रदायों ने शीघ्र ही नई जातियों का रूप धारण कर लिया । उपर्युक्त दोनों वक्तव्यों के सन्दर्भ में निम्नलिखित में से कौन सा सही है ? कूट :",(A) और (R) दोनों सही हैं तथा (A) की सही व्याख्या (R) है ।,"(A) और (R) दोनों सही हैं, किन्तु (A) की सही व्याख्या (R) नहीं है ।","(A) सही है, किन्तु (R) गलत है ।","(A) गलत है, किन्तु (R) सही है ।",B,IND_de64f1bf,Assertion and Reason
Indian Culture,"Question Papers of NET June 2013 (UGC NET on 30th June, 2013)",Paper II,29,निम्नलिखित में से कौन एक सुमेलित नहीं है ?,चतुर्वर्गचिन्तामणि - हेमाद्रि,दायभाग - विज्ञानेश्वर,कृत्यकल्पतरु - लक्ष्मीधर,वीरमित्रोदय - मित्र मिश्र,B,IND_08c62a60,Identify the Incorrect Statement
Indian Culture,"Question Papers of NET June 2013 (UGC NET on 30th June, 2013)",Paper II,30,स्थापत्य एवं प्रतिमाशास्त्र सम्बन्धी अपने ग्रंथों के लिए प्रसिद्ध सूत्रधार मंडन किसकी राजसभा से जुड़े थे ?,भोज,कुमारपाल,राणा कुंभा,कृष्णदेवराय,C,IND_87acbe4a,Normal MCQ
Indian Culture,"Question Papers of NET June 2013 (UGC NET on 30th June, 2013)",Paper II,31,दिल्ली में हौजखास का निर्माण किसने करवाया ?,बलबन,अलाउद्दीन खलजी,गयासुद्दीन तुग़लक,फिरोज तुग़लक,B,IND_30526867,Normal MCQ
Indian Culture,"Question Papers of NET June 2013 (UGC NET on 30th June, 2013)",Paper II,32,"भारतीय संस्कृति पर प्रकाश डालने वाली पुस्तक जो रेहला के नाम से जानी जाती है, निम्नलिखित में से किसने लिखी थी ?",अलबरूनी,इब्न बतूता,अमीर बल्खी,अब्दुल लतीफ,B,IND_3bd44fe2,Normal MCQ
Indian Culture,"Question Papers of NET June 2013 (UGC NET on 30th June, 2013)",Paper II,33,यह किसका मत है कि भक्ति सामंतवादी विचारधारा के पूर्णतया अनुकूल थी ?,डी.डी. कौशाम्बी,आर.एस. शर्मा,इरफान हबीब,यूसुफ हुसैन,A,IND_3f4035ea,Normal MCQ
Indian Culture,"Question Papers of NET June 2013 (UGC NET on 30th June, 2013)",Paper II,34,निम्नलिखित में से कौन सा कथन सही है ?,कबीर सच्ची भक्ति एवं पारिवारिक जीवन में कोई विरोधाभास नहीं देखते ।,वह जीवन के हर क्षेत्र में लैंगिक समानता के पक्ष में हैं।,वह सती प्रथा की निंदा करते हैं ।,कबीर स्त्रियों के लिये मुक्ति का मार्ग खोलने के विरुद्ध हैं।,A,IND_f969be95,Identify the Incorrect Statement
Indian Culture,"Question Papers of NET June 2013 (UGC NET on 30th June, 2013)",Paper II,35,निम्नलिखित में कौन सा विषम है ?,शेख मोइनुद्दीन चिश्ती,बहाउद्दीन ज़कारिया,शेख कुतुबुद्दीन बख्तियार काकी,शेख अबुल फजल,D,IND_239753b2,Identify the Incorrect Statement
Indian Culture,"Question Papers of NET June 2013 (UGC NET on 30th June, 2013)",Paper II,36,"उस मुगल बादशाह का नाम तथा उस स्रोत को भी बतलाइए जिसमें यह उल्लेख है कि एलोरा कला को देखने के पश्चात, बादशाह इन शब्दों में उसकी प्रशंसा करने से नहीं रुक सके : 'सना सा-ए हकीकी सुभाना अस्त' (यह सृष्टिकर्ता के गौरव का सत्य है)",अकबर बादशाह - तारीख-ए अल्फी,जहाँगीर बादशाह - इकबालनामा-ए जहाँगीरी,शाहजहाँ बादशाह - शाहजहाँ नामा,औरंगजेब बादशाह - करीमात-ए तय्याबात,D,IND_055e9630,Normal MCQ
Indian Culture,"Question Papers of NET June 2013 (UGC NET on 30th June, 2013)",Paper II,37,रागदर्पण का फारसी में अनुवाद किसके शासन काल में किया गया ?,फिरोज तुगलक,अकबर,शाहजहाँ,जहाँदारशाह,A,IND_0b25ed2e,Normal MCQ
Indian Culture,"Question Papers of NET June 2013 (UGC NET on 30th June, 2013)",Paper II,38,"फरिश्ता के अनुसार कौन सा बह्मनी शासक फारसी, अरबीक, तुर्की, तेलुगू, कन्न्ड और मराठी में दक्ष था ?",फिरोज़ शाह बहमनी,अहमद शाह I,मोहम्मद II,दाऊद II,A,IND_30be9776,Normal MCQ
Indian Culture,"Question Papers of NET June 2013 (UGC NET on 30th June, 2013)",Paper II,39,किस मुगल सम्राट की लघुकृति चित्रकारी में असाधारण रुचि थी ?,हुमायूँ,अकबर,जहाँगीर,शाहजहाँ,C,IND_c80cdb85,Normal MCQ
Indian Culture,"Question Papers of NET June 2013 (UGC NET on 30th June, 2013)",Paper II,40,निम्नलिखित में से उस पाँच नगरों के एक युग्म का चयन कीजिए जहाँ पर जन्तर-मन्तर स्थापित किये गए थे :,"जयपुर, प्रयाग, उज्जैन, बनारस और मथुरा","जयपुर, बनारस, दिल्ली, मथुरा और उज्जैन","जयपुर, अयोध्या, दिल्ली, मथुरा और उज्जैन","जयपुर, बनारस, पुष्कर, दिल्ली और उज्जैन",B,IND_c451a7a0,Normal MCQ
